trial, dist, RT, interstim, NumberofLED
1,0,401,521,1
2,45,412,426,1
3,15,546,386,2
4,0,357,755,3
5,15,349,478,3
6,15,536,698,1
7,-45,487,682,3
8,30,388,335,3
9,0,459,353,2
10,-30,515,673,1
11,45,503,589,2
12,-15,472,608,3
13,-30,457,499,3
14,-15,567,554,3
15,30,475,402,1
16,-45,432,772,2
17,-30,485,459,3
18,0,652,735,2
19,-30,522,336,2
20,-30,450,721,1
21,-45,501,758,2
22,45,558,656,3
23,45,417,302,3
24,-15,496,536,3
25,45,446,388,3
26,45,479,353,1
27,15,461,593,3
28,-30,506,332,3
29,15,453,348,1
30,-15,486,688,2
31,-45,561,393,2
32,45,473,464,1
33,0,469,446,2
34,-45,452,783,1
35,15,373,408,1
36,-30,442,764,2
37,45,491,677,1
38,45,561,646,2
39,-45,560,308,3
40,-45,429,602,1
41,15,447,788,2
42,30,488,622,2
43,45,521,420,1
44,45,569,317,3
45,0,426,526,2
46,45,715,731,2
47,15,508,521,2
48,15,458,598,1
49,-30,424,336,2
50,0,476,568,3
51,30,564,527,1
52,0,368,597,1
53,-45,623,770,3
54,-15,432,597,2
55,15,409,507,1
56,-30,0,321,2
57,-45,441,791,1
58,-45,433,750,1
59,30,535,316,3
60,45,595,439,3
61,0,430,375,3
62,-30,428,392,1
63,0,463,557,3
64,15,508,698,3
65,-15,541,578,2
66,0,449,660,3
67,30,532,418,2
68,45,502,731,2
69,-45,512,755,1
70,15,510,670,3
71,-15,447,555,2
72,-45,662,712,3
73,30,749,590,3
74,-30,496,646,1
75,15,395,443,1
76,-30,486,758,2
77,-15,402,608,1
78,-15,470,354,2
79,15,478,458,2
80,0,428,532,2
81,-45,458,655,1
82,-30,539,443,3
83,45,394,634,1
84,15,487,737,2
85,-15,400,707,1
86,-15,340,751,1
87,-45,604,739,2
88,30,477,674,1
89,30,441,558,2
90,15,451,438,3
91,15,513,750,1
92,-30,463,592,3
93,0,408,433,3
94,-30,389,639,1
95,30,519,743,3
96,30,572,333,2
97,45,508,560,3
98,45,504,526,3
99,45,431,623,1
100,15,412,581,1
101,0,427,499,2
102,0,0,313,2
103,30,440,533,1
104,30,499,785,1
105,45,486,490,2
106,0,466,397,2
107,-45,682,469,3
108,-30,593,383,1
109,-30,497,522,2
110,-15,465,352,3
111,-45,647,379,1
112,-15,500,352,3
113,-15,458,698,2
114,-30,443,447,2
115,30,481,736,2
116,0,403,354,1
117,15,462,442,1
118,15,443,640,1
119,-30,487,603,3
120,-30,398,769,1
121,-30,451,591,2
122,30,591,356,3
123,-15,688,612,3
124,-45,449,429,3
125,0,399,381,1
126,-30,392,529,1
127,30,485,474,3
128,45,444,649,1
129,45,492,654,3
130,-15,459,405,3
131,30,403,794,1
132,45,451,434,3
133,-45,392,318,1
134,-15,382,480,1
135,-30,751,692,2
136,30,699,573,2
137,-30,500,348,2
138,15,426,586,2
139,0,410,502,2
140,15,417,655,1
141,45,494,692,2
142,30,408,790,2
143,0,0,389,1
144,-15,496,405,2
145,45,480,534,2
146,-15,427,722,1
147,-30,403,416,1
148,0,388,690,2
149,-15,361,466,1
150,45,430,360,3
151,0,480,502,2
152,-15,363,331,1
153,15,499,556,3
154,0,0,519,2
155,30,437,624,1
156,0,474,727,2
157,15,430,380,2
158,15,596,311,1
159,-30,498,318,2
160,30,448,400,1
161,-30,477,414,2
162,-30,393,483,1
163,0,469,426,1
164,-45,402,457,3
165,-15,461,770,3
166,30,473,643,2
167,15,438,372,1
168,30,509,645,3
169,-30,431,523,3
170,-45,531,527,2
171,-45,501,624,2
172,0,382,600,1
173,15,515,549,2
174,-15,519,494,3
175,15,389,709,1
176,15,466,574,2
177,-45,462,578,3
178,45,456,729,1
179,-30,634,507,3
180,15,460,645,2
181,-45,493,467,3
182,-15,383,651,1
183,-15,514,619,2
184,-30,475,717,3
185,-15,583,696,2
186,45,638,383,2
187,15,873,385,3
188,-15,400,431,3
189,15,450,380,2
190,0,454,611,3
191,15,490,548,2
192,45,517,616,3
193,-15,518,331,3
194,45,488,515,2
195,45,524,468,1
196,0,985,457,3
197,30,545,596,3
198,-30,554,745,2
199,-30,398,741,1
200,0,391,437,2
201,-15,429,795,2
202,30,461,714,2
203,-45,397,359,1
204,15,494,622,3
