trial, dist, RT, interstim, NumberofLED
113, 30, 806, 626, 3
114, 0, 634, 663, 3
115, -30, 653, 778, 1
116, 0, 513, 515, 1
117, -30, 654, 473, 3
118, 30, 728, 330, 3
119, -30, 742, 762, 1
120, 0, 988, 503, 1
121, -30, 483, 512, 3
122, 0, 484, 766, 3
123, -30, 633, 781, 1
124, 30, 0, 583,2
125, 15, 0, 647, 1
126, 45, 585, 543, 2
127, -30, 0, 728,3
128, 45, 466, 638, 2
129, 45, 546, 775, 1
130, 30, 517, 475, 2
131, -45, 568, 752, 2
132, 0, 795, 446, 3
133, -15, 414, 737, 2
134, -45, 671, 542, 1
135, 30, 550, 377, 1
136, 15, 517, 479, 2
137, 45, 675, 653, 1
138, 0, 891, 425, 3
139, 0, 535, 781, 3
140, -15, 605, 750, 3
141, 0, 553, 426, 1
142, 0, 627, 524, 2
143, -30, 462, 545, 2
144, 0, 515, 782, 3
145, 45, 552, 325, 2
146, -30, 861, 360, 1
147, 30, 675, 698, 1
148, 15, 393, 545, 1
149, 45, 487, 615, 2
150, -45, 646, 546, 3
151, -45, 773, 651, 2
152, -30, 0, 627, 3
153, -45, 668, 784, 3
154, 30, 557, 338, 2
155, 0, 675, 471, 3
156, 0, 399, 574, 3
157, 30, 521, 463, 3
158, -45, 599, 500, 3
159, 45, 485, 739, 2
160, 45, 519, 526, 2
161, 15, 312, 522, 2
162, 45, 714, 415, 3
163, 45, 0, 570,1
164, -15, 544, 514, 1
165, 0, 460, 735, 1
166, 45, 442, 428, 2
167, 30, 0, 611, 3
168, 45, 0, 379, 3
169, 0, 418, 431, 2
170, 30, 985, 310, 3
171, -15, 534, 382, 2
172, 15, 753, 669, 1
173, 30, 461, 793, 1
174, -30, 557, 799, 2
175, 0, 0, 447, 3
176, 45, 568, 337, 2
177, 45, 921, 668, 3
178, -30, 979, 335, 1
179, 15, 672, 612, 3
180, -15, 591, 402, 3
181, 0, 512, 571, 3
182, -15, 653, 346, 2
183, -45, 552, 629, 3
184, 45, 835, 309, 3
185, -15, 599, 603, 2
186, 0, 751, 467, 3
187, 0, 706, 388, 1
188, 15, 599, 625, 1
189, 0, 462, 458, 2
190, -15, 538, 696, 2
191, 0, 613, 491, 2
192, -30, 711, 524, 1
193, -30, 568, 766, 1
194, -45, 410, 413, 1
195, -30, 545, 711, 2
196, 30, 515, 374, 2
197, 45, 453, 435, 2
198, -45, 516, 456, 2
199, -15, 420, 539, 1
200, 15, 523, 312, 2
201, -15, 744, 687, 3
202, 45, 654, 521, 3
203, -45, 608, 584, 2
204, 30, 554, 727, 1
205, -30, 0, 401, 1
206, 45, 475, 378, 2
207, 15, 506, 643, 2
208, 0, 0, 477, 3
209, 30, 0, 670, 2
210, 15, 0, 360, 3
211, 0, 0, 586,1
212, 45, 503, 741, 2
213, 15, 542, 682, 3
214, 15, 644, 685, 1
215, -30, 0, 525, 1
216, 30, 515, 794, 2
217, 45, 738, 770, 1
218, 15, 534, 404, 1
219, -30, 786, 304, 2
220, 0, 0, 737, 3
221, 30, 0, 751, 1
222, 15, 429, 711, 2
223, -15, 0, 415, 3
224, 45, 0, 433, 3
225, 45, 690, 511, 3
226, 30, 656, 303, 3
227, 30, 720, 302, 1
228, 15, 486, 551, 2
229, 15, 497, 706, 1
230, -45, 909, 732, 3
231, -15, 596, 555, 3
232, 45, 848, 536, 3
233, -15, 708, 751, 3
234, -30, 548, 493, 1
235, 45, 601, 701, 1
236, -30, 530, 442, 1
237, -30, 698, 513, 3
