trial,dist,RT,interstim,NumberofLED
1,30,685,565,1
2,15,526,603,3
3,-30,455,534,1
4,-45,438,612,1
5,30,404,424,1
6,-45,895,762,3
7,15,633,403,2
8,-15,345,718,1
9,15,361,402,1
10,15,469,684,3
11,-15,344,342,1
12,-45,354,619,1
13,45,406,402,3
14,30,421,427,1
15,15,411,640,3
16,-30,586,459,2
17,-15,438,701,3
18,30,593,599,3
19,-45,541,433,1
20,-15,490,682,1
21,15,436,511,2
22,45,371,758,3
23,-45,709,780,2
24,45,521,572,2
25,-30,475,602,2
26,-45,515,429,3
27,30,459,575,2
28,-30,430,727,2
29,45,463,741,2
30,-45,425,338,2
31,-15,358,536,2
32,45,808,496,1
33,30,524,306,1
34,45,549,572,3
35,-15,541,734,2
36,15,664,635,3
37,15,600,413,3
38,-45,609,680,1
39,-30,423,463,3
40,15,0,557,2
41,-15,477,355,3
42,0,490,499,3
43,-45,386,545,1
44,-30,340,415,1
45,-45,469,517,1
46,-15,452,604,2
47,-30,460,388,3
48,-30,455,626,3
49,0,398,584,3
50,-45,465,724,3
51,45,406,339,3
52,-15,373,339,3
53,45,500,605,1
54,30,366,471,3
55,0,634,444,2
56,0,475,598,3
57,-15,496,392,2
58,15,543,627,3
59,30,492,564,2
60,-45,511,314,2
61,-30,401,589,1
62,30,500,609,3
63,-45,756,324,1
64,45,654,720,1
65,30,509,786,3
66,-15,330,476,2
67,0,481,574,2
68,45,385,606,1
69,-30,334,748,1
70,45,552,494,2
71,45,577,366,3
72,-45,399,414,1
73,45,0,508,2
74,-45,0,646,2
75,-30,357,424,2
76,45,378,334,2
77,-15,527,454,3
78,45,0,403,3
79,45,608,506,2
80,30,622,353,3
81,-45,513,744,3
82,-15,545,424,1
83,45,748,402,1
84,0,577,324,2
85,45,502,625,1
86,-45,533,400,1
87,30,486,638,1
88,15,580,356,2
89,30,557,508,3
90,-15,456,652,1
91,15,708,743,2
92,-30,540,338,3
93,0,439,778,1
94,45,483,733,1
95,-15,532,605,2
96,-45,581,314,3
97,-30,452,771,1
98,15,386,641,1
99,30,477,341,3
100,-15,437,740,3
101,45,657,310,3
102,-15,570,620,2
103,-30,458,367,3
104,0,0,748,1
105,-15,361,769,1
106,0,437,651,3
107,-30,481,533,1
108,45,407,722,1
109,30,384,409,1
110,45,444,511,3
111,45,0,461,2
112,30,429,508,1
113,-45,0,460,1
114,0,473,665,3
115,0,392,684,1
116,-15,374,479,1
117,-30,523,456,2
118,45,750,463,3
119,45,505,447,1
120,-15,414,530,1
121,-15,531,616,3
122,-30,535,594,2
123,-15,525,430,3
124,-45,512,534,1
125,-15,476,426,2
126,-15,681,592,1
127,45,501,470,3
128,0,415,707,3
129,45,496,701,3
130,-15,422,428,1
131,0,371,412,1
132,30,445,526,3
133,-30,649,578,2
134,45,905,535,2
135,-30,440,435,2
136,0,494,335,1
137,30,410,763,2
138,-15,414,465,2
139,0,352,681,1
140,-30,368,334,1
141,45,422,387,1
142,15,492,710,3
143,30,417,546,1
144,-30,539,469,3
145,45,0,541,2
146,-30,441,530,2
147,-30,425,797,3
148,-15,477,308,1
149,45,408,402,1
150,-15,376,447,1
151,0,414,570,3
152,-15,527,763,1
153,-45,564,552,2
154,-45,454,791,1
155,30,463,638,1
156,15,667,799,3
157,30,483,568,3
158,45,643,763,2
159,30,577,533,3
160,15,547,798,3
161,-45,463,649,1
162,15,600,698,2
163,-15,537,774,2
164,-30,542,459,2
165,-30,451,745,2
166,-30,551,707,3
167,-30,548,376,1
168,45,553,658,1
169,-30,585,581,3
170,30,516,314,3
171,-45,552,507,3
172,0,380,535,1
173,-15,770,532,2
174,15,448,378,1
175,-30,597,702,2
176,-15,602,630,2
177,0,0,743,3
178,30,465,431,1
179,-45,553,788,3
180,15,452,564,1
181,-30,538,307,2
182,15,416,740,1
183,-30,384,713,3
184,15,377,527,1
185,-15,508,329,2
186,30,591,349,3
187,-15,450,754,2
188,-45,605,308,2
189,45,512,383,2
190,0,566,599,2
191,0,474,798,2
192,-30,405,713,1
193,-30,556,353,2
194,45,509,483,1
195,-45,595,576,3
196,-45,568,331,3
197,-15,537,731,2
198,30,440,786,1
199,45,550,303,1
200,-15,442,755,3
201,-30,407,366,1
202,0,372,611,2
203,-45,532,556,3
204,45,0,310,2
205,15,511,635,3
206,0,0,612,1
207,15,405,501,1
208,-30,555,353,2
209,15,507,583,3
210,30,426,414,3
211,0,409,663,2
