trial,dist,RT,interstim,NumberofLED
1,15,374,679,1
2,-30,431,772,1
3,-15,388,622,1
4,15,479,736,1
5,0,340,761,1
6,0,340,621,2
7,0,395,409,3
8,0,418,593,3
9,-45,362,742,1
10,45,420,566,1
11,-15,428,422,3
12,-15,598,779,3
13,-30,505,449,2
14,30,0,442,2
15,15,452,758,1
16,30,455,622,3
17,0,364,661,1
18,45,566,734,3
19,30,476,438,3
20,15,363,725,1
21,30,462,410,3
22,-45,382,631,3
23,-30,557,415,2
24,15,478,481,3
25,15,374,499,3
26,0,371,412,2
27,-30,387,613,1
28,45,455,591,2
29,-30,542,360,2
30,-30,452,329,2
31,0,339,704,3
32,-30,439,354,2
33,30,0,348,2
34,15,332,439,2
35,-45,465,355,3
36,-15,445,728,3
37,-15,443,692,2
38,-30,425,681,2
39,0,322,746,1
40,15,426,436,3
41,-15,369,494,3
42,15,364,522,1
43,-15,364,435,1
44,15,382,636,2
45,-30,480,330,3
46,0,343,683,2
47,-15,391,576,3
48,-45,0,423,2
49,15,404,639,1
50,15,0,330,2
51,30,489,621,3
52,0,348,752,2
53,-15,345,632,1
54,30,465,359,3
55,45,374,540,3
56,30,453,669,2
57,-45,467,413,1
58,15,349,609,1
59,15,296,397,1
60,30,387,785,1
61,0,386,485,2
62,0,378,413,3
63,15,338,325,3
64,30,459,687,2
65,45,446,477,2
66,-15,0,396,2
67,-15,594,414,3
68,45,513,565,1
69,-30,314,419,1
70,-45,301,729,1
71,-15,409,369,1
72,45,369,736,3
73,-30,557,460,3
74,-30,515,598,3
75,-45,424,700,1
76,-30,447,759,2
77,-45,507,572,2
78,45,440,672,3
79,-15,437,583,2
80,0,439,350,3
81,45,413,780,1
82,45,468,386,2
83,-30,396,566,3
84,15,450,782,2
85,-45,499,380,3
86,-30,0,399,2
87,-45,450,735,3
88,-15,382,737,1
89,15,522,769,1
90,15,414,705,1
91,-45,380,460,1
92,15,513,544,3
93,0,499,736,2
94,30,381,389,1
95,15,386,642,3
96,45,461,402,1
97,45,402,349,2
98,30,398,758,3
99,-45,395,639,1
100,45,349,469,1
101,30,490,468,3
102,-30,321,559,1
103,0,326,447,1
104,15,356,661,1
105,30,442,361,2
106,-30,398,553,2
107,-15,347,448,2
108,15,401,586,3
109,-45,503,424,3
110,-15,314,346,1
111,15,337,628,3
112,0,329,363,1
113,-45,289,471,1
114,45,0,619,3
115,45,403,601,1
116,15,318,334,1
117,0,419,331,1
118,-30,379,378,1
119,-30,513,638,2
120,0,458,683,3
121,0,338,786,1
122,15,449,446,2
123,-45,415,696,3
124,45,371,760,1
125,30,450,673,3
126,0,322,576,1
127,45,600,728,3
128,15,417,605,1
129,30,511,595,3
130,45,563,451,3
131,-15,514,578,2
132,45,477,580,1
133,-45,530,418,2
134,-30,645,337,2
135,30,497,303,3
136,-45,477,655,1
137,30,525,678,3
138,0,351,348,2
139,-15,362,311,1
140,45,0,406,1
141,45,433,396,3
142,-15,436,650,3
143,15,411,516,1
144,30,402,397,1
145,-15,513,480,3
146,30,375,556,1
147,-45,366,312,1
148,45,0,385,2
149,30,468,538,2
150,15,446,441,1
151,0,451,625,3
152,-45,426,743,3
153,0,373,743,2
154,15,341,404,1
155,-45,382,323,3
156,-15,438,588,2
157,-30,443,573,3
158,30,388,532,1
159,-15,394,792,2
160,45,457,366,2
161,45,441,349,1
162,-30,534,722,3
163,30,464,431,1
164,30,0,491,2
165,0,423,501,3
166,-45,457,634,1
167,-45,467,681,3
168,-15,467,375,2
169,15,452,677,2
170,45,690,419,2
171,30,475,602,1
172,-45,571,434,2
173,30,498,549,1
174,0,353,491,1
175,-30,405,799,2
176,0,385,414,1
177,0,369,359,1
178,-45,548,636,3
179,-30,473,486,3
180,-15,444,749,1
181,0,455,613,1
182,-45,529,475,3
183,-15,440,367,3
184,15,559,388,2
185,0,508,588,3
186,15,508,399,1
187,0,417,440,1
188,0,367,348,1
189,0,398,430,3
190,-45,400,741,3
191,45,520,340,2
192,45,425,528,2
193,45,555,304,3
194,30,392,746,1
195,30,0,748,3
196,45,448,425,1
197,30,372,627,1
198,-45,527,538,2
199,45,0,307,2
200,30,451,362,2
201,45,501,756,3
202,30,535,558,2
203,0,384,347,1
204,-15,600,320,1
205,-45,419,713,1
206,-30,376,386,1
207,45,455,682,3
208,-15,450,680,1
209,-15,390,402,1
210,45,443,726,3
211,30,430,400,2
212,15,417,648,3
