trial,dist,RT,interstim,NumberofLED
1,0,660,327,2
2,-30,299,621,1
3,-15,288,497,1
4,-45,303,439,3
5,-45,250,311,1
6,15,0,315,3
7,-15,260,668,1
8,-30,0,757,3
9,-45,268,630,1
10,30,302,711,1
11,0,0,424,2
12,0,613,300,3
13,-30,330,342,1
14,-45,360,585,3
15,0,299,522,2
16,45,319,394,1
17,-45,256,359,3
18,0,356,493,3
19,30,351,493,2
20,-15,364,445,3
21,45,379,343,3
22,-45,393,755,1
23,-30,621,763,3
24,-30,318,562,3
25,-45,287,366,3
26,-30,301,596,2
27,15,251,628,1
28,-45,0,755,1
29,-30,323,337,1
30,45,362,446,3
31,30,285,739,3
32,0,356,710,3
33,-45,278,593,1
34,-45,543,607,2
35,45,434,427,1
36,30,377,677,1
37,0,334,672,3
38,-30,441,723,2
39,30,411,699,2
40,30,0,333,2
41,0,400,633,3
42,-45,339,558,1
43,-30,379,389,1
44,-45,470,320,3
45,-45,422,459,3
46,-45,336,615,1
47,-30,508,441,3
48,-15,355,711,2
49,-45,0,685,3
50,30,366,599,3
51,30,300,581,3
52,15,297,335,3
53,-15,351,503,2
54,45,450,496,2
55,0,400,780,3
56,45,428,629,3
57,45,432,434,2
58,0,466,458,2
59,15,534,680,3
60,30,388,485,2
61,0,330,618,2
62,-45,433,716,1
63,30,452,445,2
64,45,544,708,3
65,30,762,563,1
66,-30,351,663,2
67,0,301,625,2
68,45,603,314,1
69,45,526,688,2
70,0,369,674,2
71,45,903,778,1
72,45,499,718,2
73,-45,491,545,1
74,0,521,749,3
75,-30,502,684,3
76,-45,0,604,2
77,30,430,739,3
78,-30,408,690,2
79,-45,465,426,3
80,-30,344,580,2
81,15,275,598,2
82,30,253,529,2
83,45,257,316,2
84,45,332,643,2
85,45,499,456,1
86,-45,487,465,1
87,30,528,773,3
88,15,351,421,3
89,45,486,325,1
90,0,276,754,2
91,30,337,551,3
92,30,490,588,3
93,15,373,402,3
94,30,409,340,3
95,30,503,758,1
96,-15,388,522,1
97,0,672,339,1
98,15,360,685,2
99,-15,403,638,3
100,-30,326,318,1
101,-45,359,693,1
102,-30,0,602,2
103,-30,344,582,2
104,30,377,340,2
105,-30,510,592,1
106,15,313,798,1
107,15,399,777,2
108,-15,457,425,1
109,-30,427,606,1
110,-45,351,780,2
111,-30,549,336,3
112,15,479,662,3
113,0,388,578,1
114,0,345,668,1
115,-45,294,363,1
116,-45,0,573,2
117,30,338,679,1
118,0,348,666,2
119,30,0,756,2
120,45,313,759,2
121,-30,491,689,3
122,45,403,711,1
123,-30,592,733,2
124,30,422,300,1
125,0,560,356,3
126,30,378,624,2
127,45,594,768,3
128,-45,595,743,1
129,45,486,784,3
130,-30,453,591,1
131,30,376,593,2
132,30,0,642,1
133,30,588,470,3
134,45,719,361,3
135,30,576,548,2
136,-30,576,556,3
137,-45,383,788,1
138,45,450,522,2
139,-15,420,359,2
140,-30,459,350,3
141,-45,442,403,1
142,-30,393,598,2
143,15,834,721,3
144,-15,361,581,2
145,-45,0,483,2
146,15,587,614,3
147,-15,0,742,1
148,0,328,783,1
149,0,448,636,3
150,-45,477,553,2
151,15,388,730,3
152,-30,432,640,3
153,-30,445,357,1
154,-15,445,407,2
155,-30,454,346,3
156,15,408,771,1
157,-30,473,363,1
158,-45,676,593,2
159,15,439,443,3
160,30,449,301,2
161,30,312,747,2
162,0,334,630,2
163,-30,481,616,3
164,30,0,722,3
165,-15,435,797,3
166,-30,978,635,3
167,45,390,505,2
168,-30,560,639,1
169,-45,386,661,1
170,15,484,314,1
171,0,462,759,1
172,45,337,608,3
173,15,373,503,3
174,45,410,519,3
175,-30,328,377,2
176,0,381,565,1
177,30,525,382,2
178,-45,430,551,2
179,45,424,573,1
180,30,402,497,3
181,-30,348,355,1
182,-45,401,366,1
183,-15,591,680,3
184,0,434,521,3
185,0,492,423,1
186,45,476,424,3
187,30,338,629,2
188,-30,522,720,1
189,45,661,542,3
190,-15,526,404,2
191,-15,597,434,3
192,45,621,626,1
193,30,909,745,3
194,-15,313,747,2
195,15,0,523,2
196,0,373,598,3
197,-45,416,338,1
198,-30,361,455,1
199,45,433,755,1
200,-30,345,470,3
201,-30,534,427,3
202,30,374,328,1
203,0,464,703,1
204,15,445,502,1
205,0,396,584,1
206,-15,0,759,3
207,-30,418,576,1
208,-30,555,631,3
209,15,0,740,1
210,-30,379,323,3
211,45,382,650,1
212,45,623,382,3
213,-45,459,435,3
214,15,444,740,3
215,0,371,754,1
216,-30,447,453,2
217,-45,776,413,2
