trial,dist,RT,interstim,NumberofLED
1,45,576,309,2
2,0,272,465,2
3,0,0,494,3
4,45,462,698,3
5,-30,0,516,2
6,15,313,482,2
7,-30,523,538,2
8,30,0,505,3
9,-30,0,456,2
10,-30,0,440,3
11,30,709,418,2
12,0,461,448,1
13,-45,444,797,2
14,-15,321,608,2
15,30,0,594,1
16,0,292,470,1
17,45,474,374,2
18,15,502,707,1
19,-30,398,538,2
20,-15,0,513,3
21,-45,497,734,2
22,-45,430,703,2
23,30,371,636,2
24,-15,710,526,1
25,45,634,347,2
26,15,402,496,1
27,-15,0,385,3
28,-45,646,611,3
29,-45,0,545,3
30,-15,366,657,1
31,-15,501,745,1
32,45,458,731,3
33,0,404,592,1
34,15,593,734,2
35,0,422,544,1
36,15,687,780,3
37,45,411,758,3
38,-30,674,789,3
39,45,361,357,3
40,0,372,472,3
41,-15,386,452,3
42,-15,408,649,1
43,-45,439,799,1
44,-15,516,656,3
45,-15,457,503,1
46,45,479,491,3
47,0,442,682,1
48,-45,375,642,1
49,-30,560,526,3
50,0,425,548,2
51,-30,601,589,3
52,15,913,394,3
53,-30,346,576,3
54,-15,571,685,2
55,-30,0,448,3
56,-45,342,545,3
57,-30,575,775,3
58,-45,522,321,1
59,0,412,330,3
60,0,517,678,2
61,-45,511,305,3
62,-15,520,702,2
63,15,423,342,1
64,45,269,747,3
65,0,265,321,2
66,-45,306,783,1
67,45,0,662,2
68,-45,476,338,1
69,15,408,446,2
70,-15,657,621,2
71,45,540,451,2
72,15,492,385,1
73,-30,517,613,1
74,15,0,352,3
75,45,463,790,2
76,-30,402,607,2
77,-15,375,313,1
78,45,478,369,1
79,30,672,792,3
80,30,489,706,2
81,30,422,397,2
82,45,458,598,1
83,-45,500,570,3
84,15,543,397,3
85,15,427,524,2
86,-30,471,422,2
87,-45,557,344,3
88,15,487,484,1
89,-30,436,539,3
90,15,448,779,1
91,-30,0,618,3
92,30,420,715,1
93,-45,704,310,2
94,45,372,711,1
95,-45,452,427,2
96,-45,640,694,3
97,30,429,462,3
98,-45,353,451,3
99,15,353,378,2
100,-15,420,691,1
101,0,412,778,3
102,30,617,766,1
103,45,477,320,1
104,15,432,747,3
105,30,455,516,2
106,30,475,568,2
107,30,411,694,1
108,-15,456,382,3
109,45,465,385,1
110,-45,508,697,1
111,15,473,621,2
112,15,455,449,2
113,-15,702,506,2
114,-45,801,408,3
115,-45,0,635,2
116,45,396,586,1
117,-45,515,413,1
118,30,505,484,3
119,-15,475,638,2
120,30,500,646,3
121,-45,382,740,1
122,-15,387,430,2
123,15,475,626,1
124,30,499,444,2
125,-30,485,717,3
126,30,611,765,1
127,15,935,487,2
128,0,441,775,1
129,30,572,749,1
130,-15,533,575,1
131,30,461,364,1
132,45,739,571,2
133,15,484,456,3
134,30,0,403,3
135,15,0,523,3
136,45,526,381,1
137,-15,461,682,2
138,-15,524,327,1
139,45,473,373,3
140,45,627,761,1
141,-30,501,600,1
142,-15,588,586,2
143,-15,512,593,1
144,-30,668,454,2
145,-45,0,666,2
146,-30,489,738,2
147,-15,586,739,2
148,-15,0,348,3
149,45,500,697,1
150,15,440,388,3
151,45,451,465,1
152,-45,391,383,3
153,0,446,642,1
154,30,501,442,2
155,15,534,477,1
156,-15,557,309,1
157,-45,587,686,2
158,15,484,477,2
159,-45,483,428,2
160,-15,530,353,3
161,0,540,373,3
162,-15,365,490,1
163,0,409,404,1
164,-45,555,642,1
165,-30,497,371,3
166,45,716,530,3
167,45,0,595,1
168,-45,0,332,3
169,-30,466,590,1
170,0,443,396,1
171,15,484,426,2
172,0,513,356,1
173,45,403,595,1
174,45,420,727,3
175,45,0,429,1
176,-45,731,780,2
177,-30,443,640,1
178,0,399,387,1
179,-45,549,704,1
180,-15,655,672,2
181,30,561,603,3
182,-30,444,790,1
183,0,349,323,2
184,-30,398,565,3
185,-45,438,329,1
186,0,385,770,1
187,15,656,643,3
188,15,584,311,3
189,-45,424,569,2
190,0,379,443,1
191,-45,595,320,2
192,45,897,524,2
193,30,627,747,2
194,30,646,351,1
195,30,496,716,2
196,45,606,500,3
197,0,493,767,1
198,15,402,682,2
199,-30,698,311,1
200,45,479,569,1
201,30,0,755,2
202,45,441,442,2
203,-15,503,629,3
204,-30,529,722,1
205,15,371,620,2
206,0,408,431,1
207,0,325,577,1
208,-45,485,302,1
209,15,538,604,2
210,30,307,633,3
211,-30,546,333,2
212,-45,0,796,2
213,30,466,695,2
214,-30,613,528,3
215,0,379,784,1
216,15,517,367,1
217,30,750,429,3
218,15,451,330,1
219,30,403,497,3
220,-30,362,428,3
221,-30,425,764,2
222,0,0,487,3
223,-45,410,557,1
224,-30,396,759,2
