trial,dist,RT,interstim,NumberofLED
1,15,460,679,1
2,-30,282,772,1
3,-15,306,622,1
4,15,0,736,3
5,0,337,761,1
6,0,299,621,1
7,0,304,436,1
8,0,345,409,1
9,-15,371,375,3
10,0,315,593,3
11,-45,347,742,1
12,-45,0,653,3
13,45,425,54,1
14,-15,466,422,1
15,-15,345,779,3
16,-30,358,449,1
17,30,450,442,3
18,15,0,758,3
19,30,318,622,3
20,45,415,12,3
21,0,354,661,3
22,45,0,50,3
23,45,0,222,1
24,30,476,438,3
25,15,487,725,3
26,30,393,410,3
27,-45,422,631,3
28,-30,307,415,1
29,15,446,481,3
30,15,295,499,1
31,0,275,412,1
32,-30,407,613,3
33,45,337,79,1
34,-30,371,360,1
35,-30,359,329,1
36,0,312,704,1
37,-30,329,354,1
38,30,517,348,1
39,15,504,439,3
40,-45,457,355,3
41,-15,449,728,3
42,-45,0,368,3
43,-30,415,477,3
44,-15,524,692,3
45,-30,338,681,1
46,0,322,746,1
47,15,449,436,1
48,-15,363,494,3
49,15,345,522,1
50,-15,356,435,3
51,15,301,636,3
52,-30,360,330,1
53,0,291,683,3
54,-15,0,576,3
55,-45,379,423,3
56,15,328,639,1
57,15,357,330,1
58,30,0,621,1
59,0,312,752,1
60,-15,485,632,3
61,30,463,359,3
62,45,422,28,1
63,30,410,669,1
64,-45,386,413,1
65,15,420,609,3
66,15,387,397,1
67,30,417,785,3
68,45,481,37,1
69,0,311,485,1
70,0,482,413,3
71,15,446,325,3
72,30,314,687,3
73,45,445,221,3
74,-15,374,396,1
75,-15,305,414,1
76,45,0,53,3
77,-30,370,419,3
78,-45,391,729,3
79,-15,309,369,1
80,45,579,224,3
81,-45,335,457,1
82,45,430,130,3
83,-30,324,460,3
84,30,341,339,1
85,-15,374,447,3
86,-30,468,598,3
87,-45,269,700,1
88,-30,344,759,1
89,-45,370,572,1
90,45,535,160,3
91,-15,312,583,1
92,0,322,350,3
93,45,486,12,3
94,45,0,130,1
95,-30,507,566,1
96,15,369,782,3
97,-45,430,380,3
98,-30,456,399,3
99,-45,541,735,1
100,-15,377,737,3
101,15,443,769,3
102,15,335,705,3
103,-45,576,460,3
104,15,325,544,3
105,0,312,736,1
106,30,0,389,3
107,15,453,642,3
108,45,392,146,1
109,45,336,93,1
110,30,336,758,3
111,-45,341,639,3
112,45,0,213,3
113,30,321,468,3
114,-30,343,559,1
115,0,358,447,3
116,15,342,661,3
117,-45,303,526,1
118,-45,668,544,1
119,30,390,361,3
120,-30,331,553,1
121,-15,0,448,3
122,15,300,586,3
123,-45,445,424,1
124,-15,433,346,3
125,15,326,628,3
126,0,528,363,3
127,-45,371,471,1
128,45,695,107,3
129,45,537,89,1
130,15,402,334,1
131,0,329,331,1
132,-30,402,378,3
133,-30,283,638,1
134,0,256,683,1
135,0,337,786,3
136,15,357,446,3
137,-45,449,696,3
138,45,448,248,1
139,30,354,673,1
140,0,374,576,3
141,45,539,216,3
142,15,327,605,3
143,30,423,595,1
144,30,519,328,1
145,45,501,195,3
146,-15,315,578,1
147,-30,348,437,1
148,45,504,68,3
149,-45,322,418,1
150,-30,322,337,1
151,30,382,303,3
152,-45,328,655,3
153,30,510,678,1
154,0,383,348,3
155,-15,296,311,1
156,45,497,150,3
157,45,789,140,1
158,-15,442,650,3
159,15,0,516,3
160,30,0,397,1
161,-15,280,480,1
162,30,381,556,1
163,-45,319,312,1
164,45,0,129,3
165,30,358,538,1
166,15,325,441,3
167,0,328,625,3
168,-45,403,743,3
169,0,365,743,1
170,15,344,404,1
171,-45,494,323,3
172,-15,286,588,1
173,-30,342,573,1
174,30,414,532,3
175,-15,0,792,3
176,45,0,110,3
177,-45,361,790,1
178,45,395,176,3
179,30,311,556,3
180,45,0,93,1
181,-30,425,722,3
182,30,312,431,1
183,30,318,491,3
184,0,364,501,1
185,-45,335,634,1
186,-45,326,681,1
187,-15,343,375,1
188,15,315,677,3
189,45,520,163,1
190,30,312,602,3
191,-45,424,434,3
192,30,460,549,3
193,-45,459,774,3
194,0,363,491,3
195,-30,292,799,1
196,0,435,414,3
197,0,359,359,1
198,-45,649,636,1
199,-30,349,486,1
200,-15,496,749,3
201,0,0,613,3
202,-45,524,475,1
203,-15,398,367,1
204,15,352,388,3
205,0,317,588,1
206,15,369,399,1
207,0,332,440,3
208,0,383,348,3
209,0,304,430,1
210,-45,422,741,3
211,45,394,84,3
212,45,417,16,1
213,45,355,48,1
214,30,559,746,1
215,30,587,748,3
216,45,464,169,1
217,30,508,627,3
218,-45,580,538,3
219,45,415,51,1
220,30,481,362,1
