trial, dist, RT, interstim, NumberofLED
1, -45, 387, 425, 1
2, -45, 311, 413, 1
3, -15, 418, 301, 3
4, -45, 0, 725,3
5, 30, 249, 583, 3
6, -15, 254, 319, 3
7, -30, 249, 779, 3
8, -30, 268, 396, 3
9, 15, 267, 701, 3
10, 45, 284, 535, 3
11, -45, 279, 548, 1
12, -30, 322, 426, 1
13, -30, 315, 586, 1
14, -15, 284, 536, 1
15, 30, 247, 485, 3
16, 15, 0, 706,1
17, 45, 395, 556, 1
18, -15, 361, 362, 3
19, 45, 354, 602, 1
20, 45, 276, 408, 3
21, -45, 286, 717, 1
22, 45, 533, 307, 1
23, -30, 306, 622, 3
24, -15, 0, 706,3
25, 15, 283, 784, 3
26, 30, 286, 472, 1
27, 30, 270, 780, 3
28, -15, 291, 641, 3
29, -45, 342, 400, 3
30, -15, 331, 316, 3
31, -15, 251, 511, 1
32, -15, 308, 326, 3
33, 45, 290, 662, 1
34, -30, 260, 515, 1
35, -15, 297, 696, 1
36, 0, 0, 592,3
37, 45, 304, 650, 3
38, -30, 308, 765, 3
39, 0, 263, 527, 3
40, 45, 0, 312,1
41, 30, 275, 302, 3
42, 30, 274, 515, 1
43, 45, 0, 578,3
44, 0, 292, 557, 3
45, -30, 0, 318,3
46, 45, 269, 360, 3
47, 45, 254, 585, 3
48, 45, 0, 799,1
49, 30, 305, 704, 3
50, 0, 293, 408, 3
51, 15, 359, 722, 1
52, 30, 319, 547, 1
53, 15, 288, 766, 1
54, -15, 301, 303, 1
55, -15, 278, 360, 1
56, 45, 308, 364, 3
57, 30, 280, 365, 3
58, 0, 242, 746, 1
59, -30, 267, 478, 1
60, -45, 0, 575,3
61, -15, 317, 418, 3
62, 30, 315, 622, 3
63, -30, 269, 462, 1
64, 0, 289, 466, 3
65, 15, 306, 350, 1
66, -15, 373, 619, 1
67, -45, 338, 317, 1
68, 30, 279, 764, 3
69, -30, 253, 407, 1
70, -45, 307, 451, 1
71, 45, 507, 423, 1
72, 15, 264, 419, 3
73, 15, 317, 700, 3
74, 30, 307, 646, 1
75, 45, 387, 494, 1
76, 45, 282, 524, 1
77, -45, 377, 422, 1
78, 15, 315, 349, 1
79, 0, 0, 729,3
80, 30, 312, 376, 3
81, 45, 326, 790, 1
82, 30, 346, 656, 3
83, 0, 358, 322, 3
84, 15, 362, 468, 1
85, -15, 324, 670, 1
86, -30, 313, 743, 1
87, 0, 296, 753, 1
88, -30, 272, 355, 1
89, -30, 281, 633, 1
90, 45, 358, 540, 1
91, -15, 294, 696, 1
92, 45, 260, 600, 3
93, 15, 285, 523, 1
94, -45, 384, 615, 1
95, 30, 295, 613, 3
96, -30, 295, 546, 1
97, 15, 286, 475, 3
98, 45, 294, 502, 3
99, -30, 0, 636,3
100, -15, 297, 564, 1
101, 0, 0, 308,3
102, 15, 319, 711, 1
103, -45, 292, 555, 1
104, 45, 329, 582, 1
105, -30, 427, 746, 3
106, -45, 378, 389, 3
107, 0, 294, 443, 3
108, -45, 0, 599,3
109, -15, 283, 450, 3
110, -15, 283, 335, 3
111, 15, 287, 416, 1
112, -30, 261, 751, 3
113, 15, 321, 762, 3
114, 45, 293, 460, 3
115, 15, 293, 701, 3
116, -15, 337, 512, 1
117, 0, 281, 785, 1
118, -30, 294, 594, 3
119, 30, 399, 307, 1
120, -15, 354, 359, 3
121, -15, 271, 355, 3
122, -45, 336, 498, 3
123, -30, 279, 372, 3
124, 30, 371, 473, 3
125, 0, 310, 318, 1
126, -45, 301, 470, 3
127, 30, 377, 754, 1
128, -45, 363, 705, 1
129, 45, 284, 642, 3
130, 45, 381, 662, 1
131, 15, 308, 604, 1
132, -30, 316, 506, 1
133, -30, 282, 625, 1
134, 45, 306, 790, 3
135, -45, 353, 366, 3
136, -45, 402, 490, 3
137, -15, 314, 521, 3
138, 15, 297, 339, 1
139, 30, 339, 496, 1
140, 0, 376, 355, 3
141, 30, 303, 654, 3
142, 0, 322, 407, 1
143, 30, 0, 321,1
144, -45, 343, 673, 3
145, 30, 0, 588,3
146, 30, 316, 550, 1
147, -30, 339, 573, 1
148, -30, 297, 706, 1
149, 45, 297, 389, 3
150, -15, 310, 635, 3
151, 45, 361, 681, 3
152, 30, 279, 696, 3
153, 15, 315, 645, 3
154, 30, 322, 427, 3
155, 30, 353, 673, 3
156, 15, 309, 582, 1
157, 0, 0, 729,3
158, 15, 317, 540, 3
159, -45, 281, 497, 3
160, -15, 318, 396, 1
161, -45, 326, 663, 1
162, -30, 292, 765, 3
163, 0, 307, 600, 1
164, -45, 287, 464, 1
165, -45, 286, 403, 3
166, 15, 277, 514, 1
167, -15, 310, 680, 1
168, 15, 296, 367, 1
169, 30, 276, 432, 1
170, -15, 298, 502, 1
171, 45, 0, 788,1
172, -30, 332, 446, 3
173, 0, 320, 416, 3
174, -45, 289, 485, 3
175, 45, 293, 567, 1
176, 0, 297, 623, 1
177, -45, 347, 626, 1
178, 0, 278, 392, 1
179, -30, 287, 608, 1
180, 30, 287, 538, 3
181, 0, 280, 657, 1
182, -45, 0, 389,3
183, 15, 250, 551, 3
184, 15, 299, 552, 3
185, -45, 348, 485, 3
186, -45, 428, 705, 1
187, 0, 326, 750, 3
188, -30, 364, 324, 1
189, 0, 324, 317, 1
190, -30, 315, 716, 1
191, 0, 302, 673, 3
192, -30, 346, 529, 3
193, 0, 300, 761, 1
194, -45, 307, 403, 3
195, 15, 278, 552, 3
196, 15, 328, 325, 1
197, -30, 316, 392, 1
198, -15, 255, 315, 3
199, 15, 287, 502, 1
200, 30, 273, 344, 3
201, 0, 287, 426, 1
202, 45, 454, 736, 1
203, 45, 323, 769, 3
204, -15, 331, 324, 3
205, 30, 286, 605, 1
206, 15, 287, 448, 3
207, 45, 283, 464, 1
208, -30, 364, 373, 1
209, -30, 369, 613, 3
210, 45, 0, 438,1
211, 30, 300, 511, 1
212, 30, 0, 603,3
213, 15, 302, 679, 3
214, -45, 326, 715, 1
215, -15, 292, 700, 1
216, -30, 318, 715, 3
217, 45, 311, 627, 3
218, -15, 325, 649, 3
219, -15, 345, 773, 3
220, -30, 329, 374, 3
