trial,dist,RT,interstim,NumberofLED
1,-15,284,447,2
2,45,314,387,1
3,45,296,640,2
4,-30,417,657,2
5,-30,528,540,1
6,-45,416,376,2
7,0,392,527,2
8,45,346,348,1
9,-15,313,411,2
10,30,0,354,1
11,45,337,405,2
12,-45,362,329,2
13,15,321,460,1
14,0,286,380,1
15,15,372,460,2
16,-15,301,644,2
17,15,322,625,2
18,-45,481,539,2
19,-30,319,470,1
20,-15,326,336,1
21,30,301,521,2
22,15,334,668,1
23,-15,0,528,2
24,-30,352,390,2
25,45,326,713,2
26,0,253,655,1
27,0,272,597,1
28,-15,316,355,1
29,-15,281,560,1
30,30,369,639,1
31,-45,472,444,1
32,45,336,791,2
33,15,285,634,2
34,-45,387,353,2
35,-30,0,537,2
36,45,416,370,2
37,45,311,735,1
38,30,293,689,1
39,15,347,697,1
40,0,328,555,1
41,15,281,397,2
42,0,264,552,1
43,30,262,600,1
44,-15,274,795,1
45,30,269,457,1
46,0,351,337,2
47,15,307,378,2
48,-45,539,574,1
49,0,344,483,1
50,-45,411,382,1
51,-15,336,673,1
52,0,232,755,1
53,30,458,660,1
54,45,364,572,2
55,-15,286,421,2
56,30,372,540,2
57,-15,281,582,1
58,-45,446,708,1
59,15,362,303,2
60,-15,271,666,2
61,-45,437,344,1
62,-15,276,718,2
63,-45,416,387,1
64,45,643,673,1
65,30,437,572,2
66,-15,314,741,1
67,0,317,444,1
68,-30,442,773,2
69,45,351,717,1
70,45,348,482,2
71,0,327,498,1
72,0,262,782,1
73,-45,349,405,1
74,-30,314,627,2
75,-45,356,618,1
76,-45,352,631,1
77,15,281,678,1
78,45,237,661,1
79,15,348,685,1
80,0,329,790,1
81,0,291,594,2
82,0,317,748,1
83,-30,291,514,2
84,45,314,433,2
85,45,442,477,2
86,45,471,694,2
87,-15,437,771,2
88,0,324,407,2
89,-15,395,480,1
90,0,531,673,2
91,-45,373,598,2
92,-45,369,678,2
93,-45,324,443,2
94,30,317,339,2
95,15,384,785,2
96,-45,271,481,2
97,45,354,452,2
98,45,879,445,1
99,-30,524,358,2
100,30,384,669,1
101,45,427,346,2
102,15,349,320,1
103,-30,335,382,2
104,30,313,359,1
105,30,354,518,1
106,-15,257,675,2
107,45,390,584,1
108,-15,341,587,2
109,45,353,341,1
110,-30,279,520,1
111,30,276,356,1
112,30,271,794,2
113,-30,254,611,2
114,0,273,683,1
115,-30,315,675,2
116,-45,0,495,1
117,30,382,510,1
118,-30,481,721,2
119,-45,319,557,1
120,-15,319,352,1
121,45,335,780,2
122,-30,353,406,2
123,0,231,376,2
124,-30,379,619,2
125,15,276,389,2
126,-15,283,708,2
127,0,345,349,1
128,0,397,743,1
129,30,0,408,2
130,15,271,538,1
131,-15,353,402,2
132,-15,324,767,1
133,15,295,367,2
134,-15,268,463,1
135,-15,283,639,1
136,0,259,796,2
137,45,341,457,1
138,-45,345,767,2
139,30,0,768,1
140,-15,333,591,2
141,0,325,748,2
142,-15,329,719,2
143,-30,513,727,1
144,30,376,538,1
145,15,321,791,1
146,-45,335,525,2
147,15,453,545,1
148,45,334,429,2
149,-45,458,755,2
150,-30,395,672,1
151,45,293,426,1
152,45,347,623,2
153,45,0,464,2
154,30,359,520,2
155,0,317,641,2
156,15,339,667,1
157,15,317,712,2
158,30,379,512,1
159,45,384,707,2
160,-30,335,650,1
161,15,270,687,1
162,45,343,691,2
163,-30,352,374,1
164,-30,424,688,2
165,0,276,403,1
166,-15,336,759,2
167,-45,442,582,1
168,-15,367,371,1
169,30,315,322,1
170,15,0,384,1
171,-45,329,448,1
172,45,397,387,1
173,45,501,517,2
174,45,514,393,1
175,-15,358,433,1
176,0,330,558,1
177,45,311,329,1
178,45,400,309,1
179,-15,284,312,2
180,15,316,477,1
181,45,311,623,2
182,30,332,638,2
183,30,0,696,1
184,0,295,383,1
185,-45,314,592,1
186,-45,382,594,1
187,15,413,532,2
188,30,306,396,2
189,30,381,566,1
190,0,312,329,1
191,-45,383,637,2
192,-45,369,666,1
193,-30,329,549,1
194,-30,336,561,2
195,-45,0,588,1
196,-45,431,760,1
197,15,274,656,1
198,0,313,542,1
199,45,295,506,2
200,-45,309,427,1
201,0,273,340,2
202,-30,348,791,2
203,-30,335,719,2
204,0,267,775,1
205,30,321,642,2
206,-15,313,465,1
207,15,283,617,2
208,30,315,453,1
209,0,332,454,1
210,-15,321,721,1
