trial,dist,RT,interstim,NumberofLED
1,-30,343,775,1
2,0,322,727,1
3,-45,415,482,1
4,-15,335,823,1
5,30,392,454,1
6,-45,394,431,1
7,-15,269,717,1
8,30,347,482,1
9,-30,610,707,1
10,-30,361,254,1
11,30,442,369,1
12,-45,379,493,1
13,45,27,537,1
14,15,313,678,1
15,0,298,483,1
16,-30,330,585,1
17,-15,242,497,1
18,15,330,372,1
19,-45,465,728,1
20,30,0,391,1
21,15,268,708,1
22,30,367,445,1
23,-15,388,664,1
24,30,293,644,1
25,0,306,665,1
26,15,0,390,1
27,0,314,606,1
28,-15,362,547,1
29,30,17,617,1
30,-15,265,432,1
31,15,361,441,1
32,45,268,755,1
33,30,378,613,1
34,30,290,430,1
35,0,308,368,1
36,-30,372,678,1
37,-15,320,702,1
38,15,322,407,1
39,-15,314,235,1
40,15,227,674,1
41,45,378,661,1
42,45,290,405,1
43,-45,326,717,1
44,-15,465,837,1
45,45,372,408,1
46,0,286,521,1
47,30,285,477,1
48,0,0,461,1
49,-30,253,409,1
50,30,376,718,1
51,15,329,484,1
52,-45,290,476,1
53,-15,384,423,1
54,0,369,298,1
55,15,245,434,1
56,-15,329,696,1
57,-30,410,283,1
58,15,260,481,1
59,15,234,516,1
60,30,254,626,1
61,30,218,669,1
62,0,0,415,1
63,-45,353,564,1
64,45,64,391,1
65,0,62,519,1
66,-30,69,271,1
67,45,291,462,1
68,30,318,456,1
69,0,316,409,1
70,-45,337,737,1
71,30,295,629,1
72,0,290,695,1
73,-30,247,378,1
74,15,352,761,1
75,-45,337,378,1
76,15,332,536,1
77,45,346,714,1
78,-45,256,243,1
79,0,569,372,1
80,-45,71,739,1
81,-15,267,366,1
82,-45,7,492,1
83,15,370,600,1
84,15,344,434,1
85,-45,357,377,1
86,30,306,755,1
87,-15,433,763,1
88,-15,255,276,1
89,45,244,373,1
90,-45,278,520,1
91,-15,0,482,1
92,15,307,383,1
93,-15,351,342,1
94,-30,333,379,1
95,30,255,458,1
96,-15,264,735,1
97,30,423,433,1
98,45,484,770,1
99,-15,260,362,1
100,-45,351,612,1
101,-30,346,632,1
102,30,254,803,1
103,-15,372,735,1
104,15,426,415,1
105,30,367,412,1
106,-30,412,745,1
107,-15,326,691,1
108,45,424,442,1
109,45,308,626,1
110,45,331,458,1
111,45,311,518,1
112,15,225,622,1
113,30,342,821,1
114,0,305,694,1
115,-15,341,422,1
116,30,70,346,1
117,45,326,267,1
118,15,310,443,1
119,45,408,743,1
120,45,300,515,1
121,-15,222,608,1
122,15,365,683,1
123,-30,362,781,1
124,0,333,723,1
125,0,237,556,1
126,30,236,526,1
127,0,326,501,1
128,-15,310,577,1
129,45,49,746,1
130,-45,317,762,1
131,0,238,631,1
132,30,329,744,1
133,30,386,295,1
134,-15,262,448,1
135,15,371,430,1
136,30,327,677,1
137,15,357,513,1
138,-30,47,519,1
139,30,229,501,1
140,-30,392,297,1
141,-15,341,448,1
142,45,228,455,1
143,15,250,444,1
144,30,324,746,1
145,30,320,636,1
146,15,335,616,1
147,15,239,759,1
148,45,333,589,1
149,45,387,279,1
150,15,374,437,1
151,-45,0,384,1
152,-45,319,460,1
153,45,378,464,1
154,0,291,347,1
155,15,342,446,1
156,30,289,611,1
157,15,342,505,1
158,15,305,521,1
159,0,278,411,1
160,15,320,541,1
161,-45,264,644,1
162,30,0,346,1
163,15,386,438,1
164,15,338,728,1
165,30,354,439,1
166,45,234,450,1
167,45,323,770,1
168,45,283,487,1
169,45,262,415,1
170,-15,0,339,1
171,30,350,307,1
172,-45,344,586,1
173,-30,351,332,1
174,0,258,406,1
175,45,61,681,1
176,45,294,548,1
177,30,370,414,1
178,30,270,849,1
179,0,463,585,1
180,-15,367,594,1
181,15,292,804,1
182,0,251,618,1
183,-30,371,536,1
184,0,292,539,1
185,45,250,461,1
186,15,340,351,1
187,30,263,474,1
188,30,266,430,1
189,30,378,357,1
190,30,271,354,1
191,-30,0,689,1
192,-15,241,549,1
193,-15,350,390,1
194,-15,405,592,1
195,45,0,426,1
196,0,283,370,1
197,30,241,641,1
198,15,316,468,1
199,-15,360,515,1
200,0,306,455,1
201,0,438,444,1
202,-45,335,426,1
203,-45,0,394,1
204,-45,365,411,1
205,-45,229,411,1
206,45,282,690,1
207,0,381,664,1
208,15,288,708,1
209,-30,364,522,1
210,30,316,647,1
211,-15,321,413,1
