trial,dist,RT,interstim,NumberofLED
1,45,382,574,1
2,0,203,431,1
3,15,183,609,1
4,15,205,659,1
5,15,207,645,1
6,15,205,752,1
7,-30,266,718,1
8,15,240,344,1
9,-45,185,739,1
10,0,217,393,1
11,-30,210,345,1
12,0,148,648,1
13,0,197,351,1
14,-45,226,489,1
15,-45,257,354,1
16,45,199,421,1
17,0,170,620,1
18,-30,200,492,1
19,30,252,337,1
20,45,199,398,1
21,15,187,389,1
22,45,68,681,1
23,-30,141,667,1
24,30,207,590,1
25,15,195,435,1
26,30,136,729,1
27,45,240,520,1
28,-30,245,799,1
29,0,179,637,1
30,-15,194,409,1
31,45,217,533,1
32,30,198,412,1
33,-45,45,733,1
34,15,153,582,1
35,-45,182,499,1
36,15,173,510,1
37,-15,212,620,1
38,15,175,647,1
39,15,216,384,1
40,-30,235,311,1
41,0,168,622,1
42,30,193,630,1
43,15,207,340,1
44,15,199,497,1
45,0,0,745,1
46,0,155,666,1
47,-45,126,694,1
48,-15,222,734,1
49,-15,221,487,1
50,-30,213,573,1
51,15,187,585,1
52,0,211,486,1
53,-45,0,642,1
54,-45,189,450,1
55,-30,185,610,1
56,0,142,640,1
57,-15,181,545,1
58,-15,189,622,1
59,45,167,739,1
60,-30,432,541,1
61,45,482,319,1
62,-30,151,513,1
63,-30,227,699,1
64,45,189,524,1
65,30,203,407,1
66,-15,282,416,1
67,-30,183,629,1
68,30,115,594,1
69,45,283,369,1
70,45,187,594,1
71,-45,537,706,1
72,15,175,654,1
73,45,142,621,1
74,45,164,521,1
75,45,204,518,1
76,-30,14,656,1
77,-45,217,520,1
78,-45,251,387,1
79,15,178,426,1
80,0,169,540,1
81,0,89,668,1
82,-15,226,316,1
83,-15,81,525,1
84,15,0,697,1
85,15,192,591,1
86,0,159,745,1
87,15,207,676,1
88,-45,369,398,1
89,15,184,401,1
90,45,30,713,1
91,0,356,533,1
92,-30,181,598,1
93,30,292,324,1
94,30,224,371,1
95,30,159,697,1
96,-45,261,331,1
97,0,229,533,1
98,45,308,758,1
99,-30,240,471,1
100,30,203,730,1
101,30,228,591,1
102,15,207,685,1
103,30,334,498,1
104,-45,217,368,1
105,15,209,557,1
106,45,157,516,1
107,15,84,501,1
108,-15,44,670,1
109,45,236,343,1
110,45,0,626,1
111,-30,310,392,1
112,30,773,438,1
113,15,355,746,1
114,-30,283,442,1
115,45,0,798,1
116,45,0,796,1
117,-45,157,736,1
118,30,242,304,1
119,15,0,756,1
120,45,128,513,1
121,-15,224,414,1
122,0,205,411,1
123,-30,224,307,1
124,-45,234,712,1
125,0,182,672,1
126,-15,192,448,1
127,45,198,434,1
128,30,50,691,1
129,45,249,645,1
130,30,230,436,1
131,45,208,453,1
132,15,12,738,1
133,30,191,585,1
134,0,234,514,1
135,-15,168,521,1
136,-30,265,349,1
137,-45,345,566,1
138,-45,199,489,1
139,15,253,424,1
140,30,47,555,1
141,-15,0,715,1
142,-45,64,716,1
143,45,0,713,1
144,-15,215,606,1
145,45,239,523,1
146,45,216,468,1
147,15,212,372,1
148,0,217,452,1
149,30,195,445,1
150,45,240,353,1
151,30,0,776,1
152,-15,789,318,1
153,0,231,336,1
154,45,208,450,1
155,-45,345,749,1
156,-15,256,530,1
157,-30,392,480,1
158,15,65,718,1
159,15,217,614,1
160,45,0,772,1
161,-30,185,689,1
162,30,20,768,1
163,-30,240,380,1
164,15,112,749,1
165,-15,144,708,1
166,-15,210,583,1
167,15,283,478,1
168,0,227,385,1
169,15,208,793,1
170,-30,354,523,1
171,45,31,747,1
172,-30,221,661,1
173,30,258,486,1
174,15,292,774,1
175,45,223,426,1
176,-45,301,699,1
177,-15,218,364,1
178,-45,201,513,1
179,45,318,546,1
180,-30,261,403,1
181,-15,109,683,1
182,15,0,778,1
183,-45,222,568,1
184,30,196,505,1
185,-45,269,376,1
186,0,283,426,1
187,-15,147,497,1
188,30,9,689,1
189,-15,0,796,1
190,0,198,403,1
191,30,102,605,1
192,-30,224,514,1
193,30,443,352,1
194,30,188,681,1
195,0,170,656,1
196,30,176,733,1
197,15,191,693,1
198,-45,70,746,1
199,30,211,525,1
200,45,166,779,1
201,0,184,555,1
202,45,219,407,1
203,15,185,740,1
204,15,182,347,1
205,15,0,764,1
206,0,152,526,1
207,0,228,324,1
208,30,0,591,1
209,-45,354,754,1
210,-45,117,759,1
211,-15,171,748,1
212,30,58,650,1
213,30,215,430,1
214,-45,212,400,1
215,0,342,492,1
