trial, dist, RT, interstim, NumberofLED
1, 0, 0, 442, 1
2, -30, 248, 606, 1
3, 30, 224, 371, 1
4, 45, 414, 441, 1
5, -45, 202, 513, 1
6, -30, 230, 413, 1
7, -30, 215, 555, 1
8, 45, 190, 548, 1
9, 15, 310, 739, 1
10, -45, 210, 713, 1
11, 45, 235, 439, 1
12, 0, 251, 409, 1
13, -30, 354, 642, 1
14, 30, 208, 370, 1
15, 0, 161, 787, 1
16, 0, 225, 507, 1
17, 30, 221, 394, 1
18, -15, 196, 547, 1
19, 0, 193, 693, 1
20, -15, 224, 368, 1
21, 45, 209, 483, 1
22, 45, 220, 581, 1
23, 45, 205, 586, 1
24, -45, 213, 335, 1
25, -45, 196, 646, 1
26, 0, 215, 648, 1
27, 0, 189, 427, 1
28, -30, 192, 614, 1
29, 15, 200, 458, 1
30, -30, 213, 606, 1
31, -15, 229, 310, 1
32, 45, 206, 316, 1
33, -15, 217, 447, 1
34, 45, 223, 568, 1
35, 30, 231, 374, 1
36, 15, 179, 544, 1
37, -30, 198, 412, 1
38, 45, 194, 545, 1
39, -15, 206, 419, 1
40, 15, 348, 652, 1
41, -30, 151, 568, 1
42, 15, 385, 352, 1
43, -30, 234, 318, 1
44, 15, 200, 556, 1
45, 15, 210, 625, 1
46, -30, 227, 547, 1
47, -45, 176, 740, 1
48, 45, 217, 797, 1
49, 0, 194, 743, 1
50, 0, 295, 311, 1
51, -15, 237, 796, 1
52, 15, 228, 407, 1
53, -15, 203, 637, 1
54, 30, 232, 534, 1
55, -15, 234, 652, 1
56, -15, 174, 662, 1
57, -15, 229, 448, 1
58, 30, 221, 491, 1
59, 45, 252, 348, 1
60, 30, 207, 416, 1
61, 45, 215, 383, 1
62, -15, 191, 568, 1
63, -15, 219, 751, 1
64, 30, 221, 517, 1
65, 30, 243, 489, 1
66, 45, 225, 615, 1
67, -15, 243, 308, 1
68, 45, 197, 675, 1
69, -15, 236, 537, 1
70, -30, 211, 622, 1
71, -15, 230, 420, 1
72, 30, 232, 548, 1
73, -30, 202, 573, 1
74, 30, 212, 521, 1
75, -15, 222, 634, 1
76, -15, 211, 428, 1
77, 45, 188, 629, 1
78, 15, 192, 593, 1
79, 30, 179, 576, 1
80, 30, 146, 783, 1
81, 15, 239, 401, 1
82, 45, 206, 667, 1
83, -30, 216, 721, 1
84, -45, 280, 436, 1
85, 45, 236, 337, 1
86, 0, 236, 651, 1
87, 15, 225, 685, 1
88, 15, 227, 558, 1
89, 15, 240, 404, 1
90, 0, 210, 718, 1
91, -30, 244, 760, 1
92, 45, 278, 713, 1
93, 15, 243, 583, 1
94, 45, 249, 442, 1
95, -45, 229, 405, 1
96, -30, 201, 682, 1
97, 45, 237, 400, 1
98, 30, 193, 766, 1
99, -30, 249, 464, 1
100, 30, 195, 753, 1
101, 0, 284, 364, 1
102, 45, 240, 617, 1
103, 15, 216, 496, 1
104, 45, 208, 479, 1
105, -45, 243, 514, 1
106, 30, 230, 401, 1
107, -30, 211, 309, 1
108, -30, 212, 300, 1
109, 0, 223, 682, 1
110, -45, 262, 796, 1
111, 15, 230, 499, 1
112, 0, 196, 617, 1
113, 15, 228, 313, 1
114, -30, 218, 641, 1
115, 45, 232, 454, 1
116, -15, 367, 627, 1
117, 0, 211, 400, 1
118, 30, 243, 688, 1
119, -15, 201, 724, 1
120, 30, 207, 377, 1
121, -30, 222, 486, 1
122, 0, 214, 491, 1
123, 45, 224, 706, 1
124, 45, 235, 544, 1
125, 45, 256, 331, 1
126, -45, 452, 465, 1
127, 0, 239, 652, 1
128, 45, 216, 664, 1
129, 45, 265, 357, 1
130, 15, 225, 514, 1
131, 30, 189, 599, 1
132, -30, 249, 462, 1
133, 15, 203, 511, 1
134, 30, 181, 555, 1
135, -45, 216, 645, 1
136, 30, 222, 563, 1
137, -30, 219, 674, 1
138, 45, 404, 352, 1
139, 45, 230, 593, 1
140, -30, 269, 371, 1
141, 0, 220, 424, 1
142, -30, 252, 309, 1
143, 30, 240, 536, 1
144, 15, 219, 620, 1
145, 45, 250, 649, 1
146, 0, 265, 544, 1
147, 30, 214, 729, 1
148, 30, 227, 598, 1
149, -45, 234, 490, 1
150, 30, 177, 798, 1
151, 30, 211, 778, 1
152, 0, 222, 669, 1
153, -45, 229, 495, 1
154, 45, 215, 428, 1
155, -45, 236, 707, 1
156, 30, 206, 461, 1
157, 45, 216, 475, 1
158, 30, 210, 568, 1
159, -45, 220, 469, 1
160, -15, 246, 725, 1
161, 15, 227, 484, 1
162, 0, 242, 770, 1
163, 15, 232, 483, 1
164, -30, 225, 596, 1
165, 15, 209, 636, 1
166, 30, 230, 744, 1
