trial,dist,RT,interstim,NumberofLED
1,-15,263,397,1
2,-45,260,466,1
3,30,254,790,1
4,-45,211,559,1
5,0,220,555,1
6,0,254,610,1
7,0,256,480,1
8,30,247,418,1
9,0,235,554,1
10,-30,202,609,1
11,30,225,571,1
12,45,261,323,1
13,0,220,750,1
14,-30,208,707,1
15,0,241,423,1
16,30,34,697,1
17,-15,218,358,1
18,-30,0,788,1
19,30,216,585,1
20,15,183,582,1
21,-30,209,740,1
22,-45,193,554,1
23,-45,199,592,1
24,0,203,745,1
25,-15,184,775,1
26,30,180,648,1
27,30,204,349,1
28,-45,428,401,1
29,15,192,331,1
30,30,187,457,1
31,30,199,325,1
32,30,233,795,1
33,45,160,518,1
34,-15,189,459,1
35,-45,29,696,1
36,-15,215,375,1
37,-15,233,377,1
38,15,197,357,1
39,-30,86,667,1
40,15,214,529,1
41,30,81,586,1
42,45,200,403,1
43,-15,207,696,1
44,45,171,499,1
45,15,228,632,1
46,30,130,737,1
47,30,187,769,1
48,-45,222,698,1
49,45,252,375,1
50,15,201,507,1
51,0,180,566,1
52,0,146,731,1
53,-45,232,746,1
54,-30,217,580,1
55,-45,253,322,1
56,30,177,746,1
57,30,202,624,1
58,-45,211,575,1
59,-15,204,473,1
60,45,230,428,1
61,-15,216,527,1
62,15,216,783,1
63,30,196,376,1
64,30,67,585,1
65,-30,300,531,1
66,15,208,415,1
67,-30,355,327,1
68,-45,213,735,1
69,45,206,432,1
70,45,194,769,1
71,-45,276,426,1
72,15,206,789,1
73,30,199,449,1
74,-45,193,499,1
75,45,340,399,1
76,0,390,759,1
77,0,270,505,1
78,30,227,467,1
79,-15,160,741,1
80,-30,242,495,1
81,15,236,575,1
82,-30,482,413,1
83,-45,200,606,1
84,-15,87,571,1
85,30,211,360,1
86,0,264,367,1
87,0,112,789,1
88,-15,209,495,1
89,-30,195,586,1
90,-30,214,560,1
91,-15,207,751,1
92,45,400,354,1
93,-45,252,353,1
94,-30,209,546,1
95,-45,215,504,1
96,15,198,509,1
97,-30,155,737,1
98,0,234,681,1
99,15,199,667,1
100,15,204,656,1
101,-15,229,694,1
102,15,185,380,1
103,15,136,488,1
104,-45,187,673,1
105,45,181,427,1
106,30,204,429,1
107,45,211,322,1
108,15,210,413,1
109,45,135,659,1
110,-30,223,368,1
111,-15,224,432,1
112,-15,212,614,1
113,30,223,677,1
114,30,257,344,1
115,-15,190,531,1
116,15,240,630,1
117,-30,251,588,1
118,-15,73,777,1
119,45,239,326,1
120,30,208,668,1
121,-45,226,643,1
122,45,0,759,1
123,45,221,762,1
124,45,200,654,1
125,45,208,660,1
126,45,251,685,1
127,45,231,626,1
128,30,357,744,1
129,30,207,490,1
130,0,228,474,1
131,-30,176,747,1
132,0,226,402,1
133,15,206,623,1
134,45,212,307,1
135,30,267,509,1
136,0,235,405,1
137,15,163,659,1
138,30,201,585,1
139,15,190,525,1
140,-45,317,766,1
141,-45,249,343,1
142,-30,195,573,1
143,-30,178,760,1
144,-45,222,729,1
145,-45,227,386,1
146,30,242,354,1
147,-15,182,501,1
148,-30,247,437,1
149,-45,194,716,1
150,0,236,709,1
151,45,271,748,1
152,45,224,600,1
153,0,209,634,1
154,-45,268,339,1
155,15,225,505,1
156,15,237,453,1
157,-15,218,356,1
158,-30,167,528,1
159,-45,51,711,1
160,-45,260,502,1
161,-30,211,343,1
162,-30,219,420,1
163,-30,185,453,1
164,-15,132,646,1
165,45,189,468,1
166,-45,172,658,1
167,30,162,750,1
168,-15,162,358,1
169,-30,235,559,1
170,30,175,470,1
171,0,182,692,1
172,15,172,726,1
173,0,243,561,1
174,15,179,642,1
175,45,158,621,1
176,-15,221,745,1
177,45,212,617,1
178,-30,221,644,1
179,30,236,413,1
180,-30,202,510,1
181,-45,231,430,1
182,45,230,468,1
183,-45,218,364,1
184,45,0,685,1
185,-30,146,595,1
186,-30,225,496,1
187,-45,234,381,1
188,-45,146,712,1
189,15,210,575,1
190,0,251,419,1
191,45,235,320,1
192,-15,133,718,1
193,15,181,791,1
194,30,385,787,1
195,45,257,785,1
196,-30,273,454,1
197,15,158,684,1
198,45,163,764,1
199,15,188,729,1
200,0,277,352,1
201,15,196,750,1
202,0,270,442,1
203,15,234,670,1
