trial,dist,RT,interstim,NumberofLED
1,30,537,565,1
2,15,295,603,1
3,-30,291,534,1
4,-45,388,612,1
5,30,257,424,1
6,-45,436,762,1
7,15,274,403,1
8,-15,223,718,1
9,15,246,402,1
10,15,229,684,1
11,-15,252,342,1
12,-45,273,619,1
13,45,270,402,1
14,30,409,427,1
15,15,230,640,1
16,-30,256,459,1
17,-15,231,701,1
18,30,242,599,1
19,-45,281,433,1
20,-15,339,682,1
21,15,284,511,1
22,45,297,758,1
23,-45,209,780,1
24,45,224,572,1
25,-30,231,602,1
26,-45,259,429,1
27,30,221,575,1
28,-30,238,727,1
29,45,280,741,1
30,-45,259,338,1
31,-15,260,536,1
32,45,260,496,1
33,30,298,306,1
34,45,285,572,1
35,-15,304,734,1
36,15,278,635,1
37,15,275,413,1
38,-45,298,680,1
39,-30,258,463,1
40,15,278,557,1
41,-15,261,355,1
42,0,290,499,1
43,-45,264,545,1
44,-30,280,415,1
45,-45,252,517,1
46,-15,238,604,1
47,-30,302,388,1
48,-30,222,626,1
49,0,233,584,1
50,-45,424,724,1
51,45,254,339,1
52,-15,279,339,1
53,45,246,605,1
54,30,259,471,1
55,0,252,444,1
56,0,219,598,1
57,-15,237,392,1
58,15,173,627,1
59,30,258,564,1
60,-45,397,314,1
61,-30,251,589,1
62,30,274,609,1
63,-45,228,324,1
64,45,246,720,1
65,30,213,786,1
66,-15,266,476,1
67,0,242,574,1
68,45,209,606,1
69,-30,223,748,1
70,45,236,494,1
71,45,239,366,1
72,-45,273,414,1
73,45,240,508,1
74,-45,213,646,1
75,-30,233,424,1
76,45,260,334,1
77,-15,277,454,1
78,45,242,403,1
79,45,306,506,1
80,30,256,353,1
81,-45,229,744,1
82,-15,272,424,1
83,45,360,402,1
84,0,281,324,1
85,45,263,625,1
86,-45,265,400,1
87,30,235,638,1
88,15,237,356,1
89,30,271,508,1
90,-15,224,652,1
91,15,207,743,1
92,-30,285,338,1
93,0,296,778,1
94,45,284,733,1
95,-15,258,605,1
96,-45,276,314,1
97,-30,293,771,1
98,15,245,641,1
99,30,290,341,1
100,-15,256,740,1
101,45,269,310,1
102,-15,282,620,1
103,-30,297,367,1
104,0,268,748,1
105,-15,255,769,1
106,0,255,651,1
107,-30,291,533,1
108,45,300,722,1
109,30,266,409,1
110,45,272,511,1
111,45,354,461,1
112,30,290,508,1
113,-45,279,460,1
114,0,277,665,1
115,0,260,684,1
116,-15,271,479,1
117,-30,276,456,1
118,45,258,463,1
119,45,301,447,1
120,-15,269,530,1
121,-15,305,616,1
122,-30,271,594,1
123,-15,307,430,1
124,-45,280,534,1
125,-15,231,426,1
126,-15,238,592,1
127,45,257,470,1
128,0,264,707,1
129,45,256,701,1
130,-15,254,428,1
131,0,219,412,1
132,30,280,526,1
133,-30,267,578,1
134,45,231,535,1
135,-30,240,435,1
136,0,236,335,1
137,30,285,763,1
138,-15,323,465,1
139,0,304,681,1
140,-30,248,334,1
141,45,256,387,1
142,15,250,710,1
143,30,287,546,1
144,-30,269,469,1
145,45,250,541,1
146,-30,251,530,1
147,-30,296,797,1
148,-15,256,308,1
149,45,266,402,1
150,-15,247,447,1
151,0,222,570,1
152,-15,369,763,1
153,-45,258,552,1
154,-45,257,791,1
155,30,280,638,1
156,15,275,799,1
157,30,563,568,1
158,45,280,763,1
159,30,304,533,1
160,15,254,798,1
161,-45,232,649,1
162,15,283,698,1
163,-15,279,774,1
164,-30,263,459,1
165,-30,291,745,1
166,-30,282,707,1
167,-30,257,376,1
168,45,271,658,1
169,-30,259,581,1
170,30,253,314,1
171,-45,271,507,1
172,0,253,535,1
173,-15,264,532,1
174,15,258,378,1
175,-30,346,702,1
176,-15,297,630,1
177,0,234,743,1
178,30,308,431,1
179,-45,403,788,1
180,15,312,564,1
181,-30,266,307,1
182,15,284,740,1
183,-30,234,713,1
184,15,246,527,1
185,-15,255,329,1
186,30,265,349,1
187,-15,242,754,1
188,-45,314,308,1
189,45,249,383,1
190,0,239,599,1
191,0,375,798,1
192,-30,253,713,1
193,-30,253,353,1
194,45,256,483,1
195,-45,252,576,1
196,-45,263,331,1
197,-15,322,731,1
198,30,252,786,1
199,45,276,303,1
200,-15,243,755,1
