trial,dist,RT,interstim,NumberofLED
1,15,186,342,1
2,-30,283,589,1
3,30,188,540,1
4,-15,176,530,1
5,0,159,666,1
6,30,294,367,1
7,-30,274,354,1
8,15,245,747,1
9,-30,176,508,1
10,-45,242,472,1
11,15,201,761,1
12,0,128,438,1
13,45,308,717,1
14,-15,283,587,1
15,30,228,403,1
16,30,211,787,1
17,15,219,575,1
18,15,321,413,1
19,-30,198,779,1
20,45,289,681,1
21,-45,164,520,1
22,-30,248,455,1
23,-30,271,660,1
24,30,283,428,1
25,30,363,632,1
26,-45,331,713,1
27,45,412,657,1
28,45,311,450,1
29,15,319,791,1
30,15,277,635,1
31,0,264,681,1
32,45,344,780,1
33,30,252,708,1
34,45,310,769,1
35,-15,369,435,1
36,-15,254,373,1
37,15,222,548,1
38,-15,411,304,1
39,-30,219,551,1
40,15,168,373,1
41,-15,258,515,1
42,-15,414,449,1
43,30,382,533,1
44,-15,263,521,1
45,-15,251,761,1
46,15,281,631,1
47,0,279,372,1
48,0,222,448,1
49,-15,253,707,1
50,30,279,586,1
51,30,264,535,1
52,0,236,654,1
53,-30,263,680,1
54,15,219,685,1
55,-45,259,787,1
56,45,321,797,1
57,-30,318,315,1
58,-45,247,584,1
59,0,182,433,1
60,15,225,339,1
61,-30,342,738,1
62,30,311,420,1
63,30,275,379,1
64,15,292,575,1
65,30,378,721,1
66,30,294,648,1
67,30,229,610,1
68,45,282,575,1
69,45,312,675,1
70,0,146,770,1
71,30,290,425,1
72,-15,243,565,1
73,-45,383,528,1
74,-30,245,768,1
75,30,219,460,1
76,-45,311,543,1
77,45,268,544,1
78,-30,229,746,1
79,0,211,614,1
80,-45,343,690,1
81,30,281,397,1
82,-15,351,722,1
83,30,242,392,1
84,15,311,392,1
85,-45,279,679,1
86,-15,246,408,1
87,15,268,632,1
88,-15,284,467,1
89,45,321,622,1
90,-15,582,350,1
91,-45,243,467,1
92,30,282,445,1
93,45,542,649,1
94,-45,266,692,1
95,-15,311,736,1
96,-45,363,696,1
97,15,411,440,1
98,-30,393,329,1
99,-45,327,591,1
100,-30,292,611,1
101,-30,181,460,1
102,15,243,418,1
103,-30,294,439,1
104,0,281,333,1
105,-30,227,768,1
106,-15,253,729,1
107,30,228,453,1
108,-30,323,351,1
109,15,325,709,1
110,30,382,380,1
111,-15,183,687,1
112,-30,234,522,1
113,-15,273,413,1
114,15,301,303,1
115,0,212,525,1
116,30,253,684,1
117,45,297,372,1
118,15,213,564,1
119,0,173,553,1
120,45,542,549,1
121,-45,294,590,1
122,45,254,757,1
123,45,291,477,1
124,-15,229,688,1
125,0,216,563,1
126,45,242,715,1
127,-30,253,392,1
128,45,259,673,1
129,-30,269,424,1
130,45,613,610,1
131,-45,346,430,1
132,45,347,581,1
133,30,274,420,1
134,30,381,393,1
135,-30,618,334,1
136,45,345,608,1
137,0,429,499,1
138,-45,419,652,1
139,0,317,595,1
140,-30,466,788,1
141,-15,314,381,1
142,0,368,572,1
143,-30,314,459,1
144,-45,332,738,1
145,-30,225,714,1
146,-30,352,796,1
147,-30,329,685,1
148,45,638,307,1
149,-45,332,470,1
150,-15,264,555,1
151,-30,345,578,1
152,15,292,422,1
153,-15,217,666,1
154,15,264,685,1
155,45,289,362,1
156,15,252,653,1
157,0,298,693,1
158,-45,322,685,1
159,-15,245,485,1
160,-30,179,704,1
161,-15,561,729,1
162,15,358,423,1
163,-45,342,602,1
164,0,361,342,1
165,30,311,714,1
166,30,324,702,1
167,-30,219,796,1
168,-45,358,477,1
169,15,353,751,1
170,30,328,491,1
171,-30,297,403,1
172,-30,298,506,1
173,45,313,520,1
174,0,260,362,1
175,-30,291,723,1
176,45,329,531,1
177,-45,339,313,1
178,45,272,564,1
179,30,243,379,1
180,45,451,693,1
181,30,492,761,1
182,-15,314,351,1
183,30,372,745,1
184,-30,271,454,1
185,-45,458,617,1
186,-30,673,597,1
187,30,361,584,1
188,45,435,562,1
189,30,423,758,1
190,45,623,359,1
191,30,391,798,1
192,45,478,494,1
193,45,574,602,1
194,-45,311,739,1
195,-30,363,724,1
196,-45,342,665,1
197,30,351,317,1
198,30,637,713,1
199,30,373,647,1
200,15,381,575,1
