trial, dist, RT, interstim, NumberofLED
1, 45, 466, 345, 1
2, 45, 280, 777, 1
3, -45, 238, 500, 1
4, -30, 257, 533, 1
5, 30, 224, 753, 1
6, 30, 240, 795, 1
7, -15, 227, 798, 1
8, 15, 0, 509, 1
9, 30, 298, 304, 1
10, -15, 211, 482, 1
11, -30, 32, 430, 1
12, 0, 237, 505, 1
13, -30, 0, 740, 1
14, 15, 153, 709, 1
15, -15, 291, 597, 1
16, 0, 255, 318, 1
17, -15, 327, 344, 1
18, -15, 472, 426, 1
19, -30, 296, 448, 1
20, 0, 373, 730, 1
21, 30, 612, 599, 1
22, 45, 790, 454, 1
23, 0, 0, 390, 1
24, -45, 0, 451, 1
25, -30, 306, 385, 1
26, 15, 216, 696, 1
27, 45, 269, 518, 1
28, -30, 165, 752, 1
29, 0, 162, 776, 1
30, 0, 393, 735, 1
31, -30, 308, 733, 1
32, -45, 21, 689, 1
33, 0, 328, 447, 1
34, 0, 294, 480, 1
35, 0, 317, 457, 1
36, 30, 272, 574, 1
37, -45, 274, 586, 1
38, -45, 454, 510, 1
39, 15, 268, 688, 1
40, -45, 234, 341, 1
41, 15, 266, 667, 1
42, 30, 429, 320, 1
43, -15, 346, 626, 1
44, 30, 518, 484, 1
45, 45, 202, 415, 1
46, -30, 370, 739, 1
47, 45, 332, 700, 1
48, 30, 384, 780, 1
49, 45, 305, 491, 1
50, -30, 135, 650, 1
51, -15, 261, 573, 1
52, 30, 348, 423, 1
53, 0, 449, 430, 1
54, 15, 493, 307, 1
55, 30, 822, 612, 1
56, 30, 337, 566, 1
57, 30, 251, 446, 1
58, 45, 288, 595, 1
59, 45, 379, 530, 1
60, -30, 694, 439, 1
61, 45, 348, 431, 1
62, 30, 446, 730, 1
63, -45, 579, 695, 1
64, -45, 335, 522, 1
65, 45, 0, 658, 1
66, -15, 366, 543, 1
67, -30, 296, 588, 1
68, 45, 292, 790, 1
69, -15, 487, 430, 1
70, 15, 193, 374, 1
71, -45, 311, 605, 1
72, -45, 298, 551, 1
73, 30, 251, 624, 1
74, -15, 332, 499, 1
75, 15, 285, 578, 1
76, 30, 215, 601, 1
77, -30, 312, 518, 1
78, 0, 593, 511, 1
79, 0, 295, 560, 1
80, 15, 409, 307, 1
81, -15, 337, 799, 1
82, 30, 283, 460, 1
83, 30, 588, 562, 1
84, -30, 311, 389, 1
85, -30, 486, 388, 1
86, 45, 241, 508, 1
87, 0, 257, 702, 1
88, 0, 270, 505, 1
89, 30, 698, 611, 1
90, -15, 84, 376, 1
91, -30, 18, 337, 1
92, 30, 254, 461, 1
93, -15, 50, 641, 1
94, 15, 360, 616, 1
95, 15, 494, 589, 1
96, 0, 50, 703, 1
97, -30, 405, 363, 1
98, -30, 277, 419, 1
99, 45, 303, 398, 1
100, -45, 226, 798, 1
101, 30, 340, 461, 1
102, 30, 340, 585, 1
103, -15, 286, 344, 1
104, 45, 250, 433, 1
105, 30, 0, 315, 1
106, -15, 193, 675, 1
107, 0, 195, 713, 1
108, -15, 381, 321, 1
109, 0, 239, 474, 1
110, 45, 207, 510, 1
111, 15, 290, 551, 1
112, 15, 172, 522, 1
113, 15, 49, 503, 1
114, 30, 122, 575, 1
115, -45, 453, 444, 1
116, -30, 41, 560, 1
117, 0, 377, 592, 1
118, -15, 189, 701, 1
119, -30, 333, 727, 1
120, -45, 374, 372, 1
121, -30, 494, 785, 1
122, 0, 238, 492, 1
123, 45, 372, 340, 1
124, 30, 412, 656, 1
125, 45, 533, 495, 1
126, 45, 238, 336, 1
127, -30, 260, 549, 1
128, 0, 430, 711, 1
129, 45, 234, 672, 1
130, -30, 240, 607, 1
131, 45, 281, 675, 1
132, 15, 277, 566, 1
133, 45, 268, 337, 1
134, -45, 49, 319, 1
135, 30, 218, 573, 1
136, 15, 257, 378, 1
137, 15, 581, 394, 1
138, 15, 209, 570, 1
139, 30, 266, 345, 1
140, 0, 0, 792, 1
141, -45, 173, 706, 1
142, 45, 276, 463, 1
143, 45, 281, 702, 1
144, 15, 193, 708, 1
145, 45, 416, 300, 1
146, -45, 261, 490, 1
147, -15, 210, 392, 1
148, 30, 150, 718, 1
149, -45, 332, 575, 1
