trial, dist, RT, interstim, NumberofLED
1,0,304,521,1
2,45,205,426,1
3,15,188,386,1
4,0,190,755,1
5,15,220,478,1
6,15,225,698,1
7,-45,247,682,1
8,30,237,335,1
9,0,285,353,1
10,-30,202,673,1
11,45,199,589,1
12,-15,201,608,1
13,-30,249,499,1
14,-15,191,554,1
15,30,211,402,1
16,-45,199,772,1
17,-30,221,459,1
18,0,207,735,1
19,-30,231,336,1
20,-30,227,721,1
21,-45,255,758,1
22,45,210,656,1
23,45,234,302,1
24,-15,362,536,1
25,45,205,388,1
26,45,216,353,1
27,15,198,593,1
28,-30,213,332,1
29,15,191,348,1
30,-15,152,688,1
31,-45,193,393,1
32,45,195,464,1
33,0,202,446,1
34,-45,188,783,1
35,15,222,408,1
36,-30,219,764,1
37,45,212,677,1
38,45,217,646,1
39,-45,232,308,1
40,-45,205,602,1
41,15,331,788,1
42,30,202,622,1
43,45,220,420,1
44,45,217,317,1
45,0,174,526,1
46,45,196,731,1
47,15,201,521,1
48,15,355,598,1
49,-30,202,336,1
50,0,196,568,1
51,30,190,527,1
52,0,312,597,1
53,-45,197,770,1
54,-15,218,597,1
55,15,203,507,1
56,-30,236,321,1
57,-45,229,791,1
58,-45,224,750,1
59,30,247,316,1
60,45,183,439,1
61,0,187,375,1
62,-30,169,392,1
63,0,165,557,1
64,15,170,698,1
65,-15,177,578,1
66,0,192,660,1
67,30,227,418,1
68,45,202,731,1
69,-45,188,755,1
70,15,346,670,1
71,-15,160,555,1
72,-45,208,712,1
73,30,198,590,1
74,-30,146,646,1
75,15,233,443,1
76,-30,0,758,1
77,-15,188,608,1
78,-15,209,354,1
79,15,205,458,1
80,0,201,532,1
81,-45,220,655,1
82,-30,220,443,1
83,45,226,634,1
84,15,216,737,1
85,-15,198,707,1
86,-15,208,751,1
87,-45,233,739,1
88,30,205,674,1
89,30,194,558,1
90,15,194,438,1
91,15,221,750,1
92,-30,177,592,1
93,0,211,433,1
94,-30,191,639,1
95,30,298,743,1
96,30,210,333,1
97,45,185,560,1
98,45,215,526,1
99,45,200,623,1
100,15,189,581,1
101,0,198,499,1
102,0,254,313,1
103,30,173,533,1
104,30,206,785,1
105,45,197,490,1
106,0,182,397,1
107,-45,190,469,1
108,-30,235,383,1
109,-30,240,522,1
110,-15,202,352,1
111,-45,211,379,1
112,-15,185,352,1
113,-15,178,698,1
114,-30,192,447,1
115,30,185,736,1
116,0,257,354,1
117,15,181,442,1
118,15,199,640,1
119,-30,218,603,1
120,-30,216,769,1
121,-30,251,591,1
122,30,229,356,1
123,-15,173,612,1
124,-45,229,429,1
125,0,254,381,1
126,-30,186,529,1
127,30,196,474,1
128,45,197,649,1
129,45,179,654,1
130,-15,189,405,1
131,30,194,794,1
132,45,201,434,1
133,-45,228,318,1
134,-15,194,480,1
135,-30,184,692,1
136,30,197,573,1
137,-30,198,348,1
138,15,181,586,1
139,0,238,502,1
140,15,183,655,1
141,45,219,692,1
142,30,203,790,1
143,0,196,389,1
144,-15,204,405,1
145,45,194,534,1
146,-15,169,722,1
147,-30,223,416,1
148,0,183,690,1
149,-15,166,466,1
150,45,198,360,1
151,0,175,502,1
152,-15,166,331,1
153,15,179,556,1
154,0,200,519,1
155,30,314,624,1
156,0,168,727,1
157,15,141,380,1
158,15,170,311,1
159,-30,180,318,1
160,30,181,400,1
161,-30,179,414,1
162,-30,202,483,1
163,0,202,426,1
164,-45,220,457,1
165,-15,178,770,1
166,30,202,643,1
167,15,194,372,1
168,30,183,645,1
169,-30,192,523,1
170,-45,238,527,1
171,-45,250,624,1
172,0,210,600,1
173,15,351,549,1
174,-15,183,494,1
175,15,464,709,1
176,15,192,574,1
177,-45,195,578,1
178,45,205,729,1
179,-30,182,507,1
180,15,228,645,1
181,-45,219,467,1
182,-15,203,651,1
183,-15,215,619,1
184,-30,238,717,1
185,-15,359,696,1
186,45,295,383,1
187,15,251,385,1
188,-15,218,431,1
189,15,217,380,1
190,0,203,611,1
191,15,173,548,1
192,45,211,616,1
193,-15,242,331,1
194,45,206,515,1
195,45,206,468,1
196,0,229,457,1
197,30,203,596,1
198,-30,214,745,1
199,-30,214,741,1
200,0,221,437,1
201,-15,219,795,1
