trial,dist,RT,interstim,NumberofLED
1,-30,538,538,2
2,15,369,513,3
3,45,322,634,3
4,-30,420,657,3
5,45,329,382,3
6,45,382,324,2
7,45,429,595,2
8,-15,369,705,2
9,-30,418,471,3
10,-30,354,368,3
11,-45,573,430,1
12,45,429,492,3
13,-45,482,781,1
14,0,319,603,2
15,-45,451,316,1
16,30,384,300,2
17,-30,489,314,1
18,15,338,403,2
19,-30,365,694,2
20,45,347,768,3
21,-45,448,475,2
22,45,367,625,3
23,0,342,518,3
24,45,526,699,1
25,30,441,490,2
26,15,379,679,2
27,30,411,396,3
28,30,391,690,3
29,0,283,457,3
30,30,374,575,2
31,0,356,392,1
32,30,343,464,2
33,0,322,429,2
34,45,426,695,2
35,0,297,396,1
36,-15,331,689,1
37,-30,311,339,1
38,-45,419,566,3
39,0,399,708,3
40,-30,382,495,2
41,-30,359,381,1
42,-15,344,326,2
43,-45,374,673,2
44,30,431,470,2
45,30,353,372,2
46,-45,331,375,3
47,30,288,318,2
48,30,211,473,1
49,-15,296,770,2
50,30,321,417,2
51,-15,434,757,3
52,-30,326,743,2
53,-30,374,372,2
54,45,347,447,2
55,45,451,434,2
56,-15,362,767,3
57,45,381,608,2
58,-45,519,769,3
59,-30,436,667,1
60,0,324,672,3
61,-15,383,571,1
62,-15,318,676,3
63,0,373,484,1
64,30,582,424,2
65,-45,387,326,2
66,15,422,500,2
67,0,349,556,1
68,15,395,302,2
69,-45,424,339,3
70,-15,422,316,3
71,-15,371,382,3
72,-15,429,546,2
73,0,319,613,3
74,-45,511,305,3
75,0,308,717,3
76,-15,377,701,3
77,45,419,705,2
78,-15,312,615,1
79,-15,371,588,1
80,0,301,450,3
81,30,373,693,2
82,-45,478,549,1
83,-30,327,751,3
84,-30,449,416,3
85,45,321,395,2
86,-15,454,389,3
87,-30,437,471,3
88,30,378,562,3
89,0,333,532,3
90,15,349,799,1
91,-45,533,523,3
92,-45,417,670,2
93,45,361,524,3
94,45,429,342,3
95,-15,325,712,1
96,-30,386,761,2
97,-15,329,498,2
98,-30,427,414,3
99,-15,347,300,3
100,0,239,415,2
101,-15,412,513,2
102,30,414,434,2
103,-15,432,440,2
104,-45,419,445,2
105,45,474,636,2
106,15,322,523,2
107,45,448,323,2
108,45,402,721,1
109,-30,327,733,2
110,30,373,318,2
111,15,314,597,1
112,-30,387,573,3
113,-15,352,396,1
114,-15,429,420,1
115,0,283,425,3
116,15,362,628,2
117,30,431,397,2
118,0,412,412,3
119,0,434,402,3
120,15,415,450,2
121,30,408,378,2
122,45,381,780,1
123,-30,355,361,3
124,30,582,319,2
125,-30,427,303,1
126,-45,876,658,2
127,30,411,663,1
128,0,383,677,3
129,15,352,407,2
130,-45,374,322,2
131,15,379,403,2
132,0,322,453,1
133,0,304,458,2
134,30,362,770,2
135,-45,449,327,1
136,0,367,339,3
137,30,419,472,3
138,45,432,716,2
139,-15,572,411,3
140,30,451,492,2
141,45,439,629,2
142,15,371,654,2
143,15,333,760,2
144,-30,308,560,1
145,45,368,363,2
146,45,457,433,2
147,-30,572,725,2
148,-45,514,438,1
149,15,308,589,1
150,-30,402,799,3
151,-15,438,300,1
152,0,275,769,2
153,15,339,623,3
154,-15,314,621,2
155,0,353,400,3
156,-15,346,645,3
157,-15,291,318,3
158,-30,322,702,1
159,45,413,617,1
160,30,444,565,1
161,-45,572,567,3
162,-15,336,762,1
163,45,389,797,3
164,45,555,434,1
165,-15,394,673,3
166,30,361,678,2
167,0,335,629,1
168,-15,340,635,1
169,15,298,562,1
170,15,422,350,1
171,-15,383,412,2
172,15,361,437,1
173,45,417,757,1
174,-45,526,668,2
175,15,372,733,1
176,30,371,635,3
177,-15,403,464,2
178,-30,539,368,1
179,-30,446,571,1
180,45,362,427,3
181,15,403,701,1
182,0,356,313,3
183,-45,486,558,2
184,15,301,517,3
185,30,308,444,3
186,-30,332,657,3
187,15,361,772,2
188,30,646,309,2
189,0,348,337,2
190,-15,304,609,2
191,0,391,578,3
192,30,364,518,2
193,45,519,555,3
194,-15,323,608,2
195,30,341,331,1
196,0,273,395,3
197,-15,374,353,2
198,-30,416,749,3
199,45,376,767,1
200,15,431,772,3
