trial,dist,RT,interstim,NumberofLED
1,30,985,758,3
2,45,680,592,1
3,-30,483,490,3
4,-30,0,550,3
5,45,426,579,1
6,45,594,406,2
7,-30,424,563,2
8,-30,516,696,3
9,-15,520,489,1
10,30,453,553,2
11,-45,436,392,2
12,45,593,352,1
13,30,342,423,1
14,45,507,753,3
15,30,421,394,2
16,30,400,714,2
17,-30,488,507,2
18,30,437,446,2
19,15,359,765,2
20,15,501,633,3
21,30,555,436,2
22,45,489,381,3
23,-45,569,450,3
24,45,583,639,1
25,-15,506,467,3
26,-30,440,762,3
27,-30,538,650,2
28,-30,437,633,1
29,0,392,724,2
30,30,460,581,2
31,-30,484,495,3
32,-15,436,614,3
33,-30,574,590,2
34,-15,457,575,3
35,45,544,363,3
36,-45,507,777,3
37,30,521,766,2
38,30,680,596,2
39,0,504,328,3
40,0,378,305,3
41,30,522,595,3
42,-30,542,491,1
43,45,499,579,3
44,15,493,453,1
45,-45,537,435,3
46,-15,479,430,1
47,-45,592,717,2
48,-45,531,442,3
49,-15,490,615,2
50,-15,471,692,2
51,-45,502,514,3
52,-45,636,520,2
53,-30,498,463,1
54,45,0,492,2
55,-30,559,631,2
56,-15,419,651,2
57,-15,526,673,3
58,-45,450,380,1
59,0,476,367,3
60,0,468,655,2
61,-15,476,351,3
62,30,478,717,1
63,30,0,475,3
64,45,536,447,2
65,-30,354,698,1
66,-30,528,442,3
67,-15,462,395,3
68,45,475,458,2
69,-30,433,703,1
70,-45,542,608,1
71,15,419,313,1
72,-30,560,351,2
73,0,459,347,1
74,30,454,521,1
75,15,552,576,2
76,30,600,542,3
77,0,439,398,3
78,30,548,490,2
79,-30,552,751,2
80,15,0,485,2
81,0,441,711,3
82,-30,504,565,3
83,30,590,373,2
84,-15,473,640,3
85,30,419,464,2
86,-45,577,698,2
87,15,540,754,3
88,-15,486,728,2
89,-45,447,579,2
90,-30,523,392,1
91,30,665,573,3
92,15,579,582,1
93,30,444,630,2
94,-15,492,583,2
95,45,580,551,3
96,-30,414,580,1
97,-30,616,540,2
98,-15,529,512,3
99,15,386,394,1
100,-30,461,418,3
101,15,433,404,3
102,-30,365,401,3
103,-30,391,497,3
104,0,538,350,1
105,-15,431,712,3
106,-15,523,532,2
107,0,574,655,2
108,30,0,485,2
109,15,504,689,3
110,45,607,461,2
111,0,461,519,3
112,15,638,704,2
113,15,407,706,1
114,-30,417,718,3
115,-15,411,376,1
116,15,494,388,1
117,-30,404,568,1
118,30,0,496,2
119,0,403,740,1
120,30,626,445,1
121,-15,484,700,2
122,45,507,451,3
123,0,394,683,3
124,0,0,378,2
125,-30,600,325,3
126,30,465,780,2
127,-30,452,793,1
128,30,524,604,2
129,45,506,751,2
130,-30,393,725,1
131,-15,530,526,3
132,45,500,350,2
133,15,567,798,3
134,-30,0,461,2
135,15,480,333,2
136,0,425,456,3
137,-45,0,370,3
138,0,409,494,1
139,-15,358,582,1
140,45,472,713,1
141,-15,457,643,1
142,-30,387,586,1
143,-15,426,448,2
144,0,442,613,3
145,45,0,336,2
146,-30,444,756,2
147,30,537,624,1
148,15,401,525,2
149,-15,450,394,2
150,-15,425,752,1
151,-15,465,527,2
152,45,513,317,3
153,-30,506,739,3
154,45,770,439,2
155,-45,696,728,3
156,15,550,672,3
157,15,611,301,1
158,-30,514,393,3
159,30,545,718,1
160,-30,449,572,3
161,45,646,410,3
162,15,592,769,3
163,45,578,608,2
164,45,425,599,1
165,0,431,672,1
166,15,535,340,2
167,45,0,325,2
168,30,0,542,3
169,-45,476,353,1
170,-15,575,416,3
171,-45,523,349,2
172,15,552,332,2
173,0,517,585,2
174,0,444,551,3
175,15,648,760,3
176,0,414,615,3
177,-30,599,793,3
178,-15,0,607,1
179,15,518,654,2
180,45,411,348,1
181,-30,644,673,3
182,0,832,571,2
183,-15,399,677,2
184,-30,505,790,2
185,0,500,353,3
186,-30,423,330,1
187,30,498,370,2
188,-30,533,550,3
189,45,490,365,2
190,45,565,421,3
191,30,0,480,3
192,-15,431,442,2
193,-15,436,319,3
194,30,524,729,3
195,45,634,641,2
196,45,560,466,1
197,-15,366,667,1
198,-45,446,758,2
199,30,457,535,2
200,-30,601,655,3
201,-45,650,419,1
202,-30,442,532,2
203,-45,411,724,1
204,15,441,521,1
205,-30,524,482,2
206,45,461,395,2
207,30,657,605,3
208,0,410,679,1
209,-30,563,336,3
210,-30,403,427,1
211,15,455,751,3
212,30,773,323,2
213,-15,405,541,1
214,15,604,318,3
