trial, dist, RT, interstim, NumberofLED
157, -15, 549, 454, 2
158, -30, 701, 726, 2
159, -30, 709, 773, 1
160, 45, 759, 475, 1
161, -45, 615, 713, 2
162, 15, 834, 699, 1
163, -15, 506, 347, 2
164, 45, 865, 515, 3
165, -15, 781, 796, 3
166, -30, 766, 607, 2
167, -45, 0, 613, 3
168, -15, 653, 709, 3
169, -45, 0, 460,3
170, -45, 0, 777,2
171, -15, 445, 750, 2
172, -30, 0, 710, 2
173, -30, 485, 358, 2
174, 45, 440, 491, 2
175, -30, 0, 620, 2
176, 30, 529, 718, 1
177, 15, 0, 574,3
178, -45, 539, 686, 1
179, -45, 613, 576, 2
180, 30, 452, 685, 1
181, 15, 441, 741, 1
182, -45, 720, 464, 3
183, 45, 605, 779, 1
184, -30, 688, 714, 2
185, 45, 466, 493, 1
186, 45, 0, 597, 3
187, -15, 802, 499, 1
188, 0, 0, 387, 3
189, 15, 429, 533, 1
190, 45, 650, 337, 3
191, 0, 499, 366, 1
192, 30, 496, 646, 1
193, 15, 570, 777, 3
194, -45, 734, 397, 2
195, 30, 708, 765, 3
196, -30, 713, 414, 3
197, 15, 485, 326, 2
198, -15, 732, 403, 1
199, 30, 571, 320, 2
200, 0, 0, 471,3
201, 30, 680, 399, 1
202, 45, 582, 646, 1
203, 15, 365, 609, 1
204, -15, 465, 718, 1
205, 15, 636, 495, 2
206, 30, 443, 304, 1
207, 45, 780, 618, 3
208, 45, 618, 634, 3
209, -45, 437, 476, 1
210, -15, 809, 353, 2
211, 0, 0, 585,3
212, 45, 0, 399,3
213, -45, 0, 694, 3
214, 30, 618, 428, 3
215, 15, 618, 396, 3
216, 45, 557, 443, 3
217, 45, 729, 401, 2
218, -15, 570, 491, 1
219, 30, 517, 755, 2
220, 30, 765, 421, 2
221, -45, 0, 733,1
222, 30, 412, 588, 1
223, 15, 545, 488, 2
224, -15, 604, 573, 1
225, 0, 559, 789, 1
226, 30, 0, 611, 1
227, -30, 538, 587, 1
228, -30, 687, 511, 2
229, 45, 0, 636,1
230, -30, 639, 542, 1
231, -30, 0, 373,3
232, -45, 0, 582,3
233, -15, 853, 764, 2
234, -30, 713, 495, 2
235, -45, 824, 715, 2
236, 15, 952, 580, 3
237, -30, 846, 614, 3
238, -15, 565, 303, 1
239, -15, 614, 618, 3
240, -30, 693, 704, 2
241, -30, 648, 567, 1
242, 30, 758, 412, 2
243, 45, 0, 385,3
244, 0, 597, 353, 1
245, 45, 506, 500, 1
246, 0, 0, 631,3
247, 0, 837, 516, 1
248, 30, 452, 497, 1
249, -30, 651, 577, 3
250, -45, 0, 716, 2
251, 45, 618, 782, 1
252, -45, 820, 646, 1
253, 30, 690, 556, 2
254, 30, 0, 490,3
255, 30, 544, 546, 1
256, -45, 0, 622,3
257, -45, 947, 775, 1
258, 15, 973, 473, 3
