trial, dist, RT, interstim, NumberofLED
231, -30, 454, 764, 2
232, -15, 0, 556,2
233, 15, 379, 306, 1
234, -30, 417, 356, 1
235, 30, 0, 750,3
236, 45, 0, 304,2
237, -15, 414, 463, 2
238, -45, 507, 343, 2
239, 0, 381, 497, 2
240, 0, 420, 464, 3
241, 45, 416, 689, 1
242, 45, 432, 321, 1
243, -15, 414, 340, 2
244, 45, 0, 466,3
245, 30, 422, 625, 2
246, 0, 370, 457, 2
247, -15, 409, 606, 2
248, -45, 0, 736,2
249, -45, 0, 439,3
250, -15, 331, 742, 2
251, -15, 516, 758, 1
