trial,dist,RT,interstim,NumberofLED
1,0,458,521,2
2,45,336,426,2
3,15,311,386,3
4,0,222,755,1
5,15,276,478,1
6,15,419,698,2
7,-45,295,682,1
8,30,427,335,1
9,0,0,353,3
10,-30,378,673,2
11,45,307,589,3
12,-15,243,608,1
13,-30,327,499,1
14,-15,423,554,1
15,30,363,402,2
16,-45,0,772,3
17,-30,470,459,1
18,0,277,735,3
19,-30,368,336,3
20,-30,330,721,2
21,-45,0,758,3
22,45,412,656,1
23,45,347,302,1
24,-15,379,536,1
25,45,363,388,1
26,45,481,353,2
27,15,477,593,1
28,-30,325,332,1
29,15,397,348,2
30,-15,467,688,3
31,-45,310,393,3
32,45,512,464,2
33,0,391,446,3
34,-45,673,783,2
35,15,360,408,2
36,-30,0,764,3
37,45,0,677,2
38,45,683,646,3
39,-45,446,308,1
40,-45,487,602,2
41,15,318,788,3
42,30,327,622,3
43,45,0,420,2
44,45,365,317,1
45,0,381,526,3
46,45,491,731,3
47,15,489,521,3
48,15,836,598,2
49,-30,0,336,3
50,0,306,568,1
51,30,0,527,2
52,0,289,597,2
53,-45,0,770,1
54,-15,435,597,3
55,15,409,507,2
56,-30,543,321,3
57,-45,943,791,2
58,-45,424,750,2
59,30,466,316,1
60,45,378,439,1
61,0,370,375,1
62,-30,0,392,2
63,0,359,557,1
64,15,371,698,1
65,-15,354,578,3
66,0,371,660,1
67,30,0,418,3
68,45,659,731,3
69,-45,500,755,2
70,15,307,670,1
71,-15,426,555,3
72,-45,334,712,1
73,30,363,590,1
74,-30,410,646,2
75,15,0,443,2
76,-30,0,758,3
77,-15,475,608,2
78,-15,584,354,3
79,15,386,458,3
80,0,437,532,3
81,-45,457,655,2
82,-30,445,443,1
83,45,0,634,2
84,15,526,737,3
85,-15,428,707,2
86,-15,537,751,2
87,-45,463,739,3
88,30,456,674,2
89,30,0,558,3
90,15,381,438,1
91,15,461,750,2
92,-30,495,592,1
93,0,417,433,1
94,-30,561,639,2
95,30,367,743,1
96,30,557,333,3
97,45,401,560,1
98,45,403,526,1
99,45,485,623,2
100,15,0,581,2
101,0,466,499,3
102,0,462,313,3
103,30,356,533,2
104,30,390,785,2
105,45,447,490,3
106,0,496,397,3
107,-45,398,469,1
108,-30,479,383,2
109,-30,508,522,3
110,-15,484,352,1
111,-45,448,379,2
112,-15,342,352,1
113,-15,424,698,3
114,-30,0,447,3
115,30,414,736,3
116,0,303,354,2
117,15,341,442,2
118,15,349,640,2
119,-30,428,603,1
120,-30,543,769,2
121,-30,562,591,3
122,30,371,356,1
123,-15,415,612,1
124,-45,353,429,1
125,0,357,381,2
126,-30,477,529,2
127,30,361,474,1
128,45,465,649,2
129,45,412,654,1
130,-15,435,405,1
131,30,452,794,2
132,45,376,434,1
133,-45,581,318,2
134,-15,468,480,2
135,-30,0,692,3
136,30,831,573,3
137,-30,0,348,3
138,15,361,586,3
139,0,431,502,3
140,15,426,655,2
141,45,502,692,3
142,30,390,790,3
143,0,433,389,2
144,-15,506,405,3
145,45,463,534,3
146,-15,384,722,2
147,-30,401,416,2
148,0,441,690,3
149,-15,430,466,2
150,45,372,360,1
151,0,374,502,3
152,-15,501,331,2
153,15,476,556,1
154,0,398,519,3
155,30,515,624,2
156,0,408,727,3
157,15,536,380,3
158,15,562,311,2
159,-30,0,318,3
160,30,534,400,2
161,-30,0,414,3
162,-30,460,483,2
163,0,383,426,2
164,-45,367,457,1
165,-15,355,770,1
166,30,676,643,3
167,15,473,372,2
168,30,436,645,1
169,-30,490,523,1
170,-45,508,527,3
171,-45,431,624,3
172,0,336,600,2
173,15,709,549,3
174,-15,415,494,1
175,15,456,709,2
176,15,655,574,3
177,-45,471,578,1
178,45,452,729,2
179,-30,376,507,1
180,15,319,645,3
181,-45,370,467,1
182,-15,500,651,2
183,-15,441,619,3
184,-30,326,717,1
185,-15,364,696,3
186,45,490,383,3
187,15,428,385,1
188,-15,494,431,1
189,15,420,380,3
190,0,0,611,1
191,15,436,548,3
192,45,367,616,1
193,-15,340,331,1
194,45,382,515,3
195,45,511,468,2
196,0,255,457,1
197,30,329,596,1
198,-30,425,745,3
199,-30,514,741,2
200,0,526,437,3
201,-15,441,795,3
202,30,525,714,3
203,-45,669,359,2
204,15,378,622,1
205,30,585,447,2
206,45,573,407,3
207,-45,362,404,1
208,-15,326,392,1
209,-45,568,324,2
210,15,439,575,1
211,15,0,665,2
212,45,459,438,2
213,-30,625,683,1
214,-45,461,455,3
215,15,434,721,2
216,-45,423,378,1
217,-30,0,504,3
218,-30,368,481,3
219,-45,430,704,1
220,45,788,439,3
221,-15,353,533,1
222,30,456,316,1
223,-30,462,561,1
224,-30,443,463,2
