trial,dist,RT,interstim,NumberofLED
1,-45,406,618,1
2,-30,209,755,1
3,-15,23,757,1
4,-30,189,663,1
5,45,209,738,1
6,-45,281,316,1
7,45,288,439,1
8,-45,227,374,1
9,-30,71,788,1
10,45,320,404,1
11,15,272,598,1
12,-30,248,659,1
13,-30,234,754,1
14,0,250,362,1
15,45,246,592,1
16,-45,207,461,1
17,15,173,509,1
18,0,216,356,1
19,0,230,434,1
20,-45,232,359,1
21,-30,58,642,1
22,30,44,783,1
23,-15,165,645,1
24,-15,0,773,1
25,45,117,649,1
26,45,285,305,1
27,-45,157,502,1
28,-15,0,694,1
29,30,178,530,1
30,-45,170,559,1
31,-30,203,323,1
32,15,0,591,1
33,-15,125,446,1
34,15,285,371,1
35,45,193,325,1
36,45,268,381,1
37,-45,132,503,1
38,30,484,681,1
39,30,175,539,1
40,30,184,413,1
41,-30,149,542,1
42,0,25,654,1
43,30,266,612,1
44,45,19,742,1
45,-30,159,736,1
46,45,146,539,1
47,30,183,561,1
48,45,98,615,1
49,30,104,735,1
50,30,194,729,1
51,30,228,397,1
52,-15,139,728,1
53,45,237,477,1
54,0,200,324,1
55,-45,157,547,1
56,30,220,417,1
57,15,148,646,1
58,45,239,499,1
59,45,172,634,1
60,0,223,416,1
61,0,92,680,1
62,30,212,730,1
63,45,237,466,1
64,-15,216,693,1
65,-30,211,762,1
66,-30,163,732,1
67,45,194,638,1
68,30,185,616,1
69,-45,219,362,1
70,-30,169,418,1
71,15,45,517,1
72,15,311,356,1
73,-45,207,539,1
74,15,181,521,1
75,-15,304,499,1
76,45,335,732,1
77,-30,197,366,1
78,0,184,436,1
79,30,173,474,1
80,15,187,508,1
81,-15,173,757,1
82,0,203,797,1
83,-15,216,793,1
84,0,202,784,1
85,-45,213,509,1
86,-45,234,394,1
87,-15,185,722,1
88,45,169,727,1
89,15,332,351,1
90,15,182,427,1
91,0,158,526,1
92,-15,240,344,1
93,30,247,522,1
94,0,214,465,1
95,-15,171,559,1
96,-15,228,312,1
97,15,198,744,1
98,15,192,520,1
99,-45,218,689,1
100,-15,202,389,1
101,-30,180,402,1
102,0,236,492,1
103,-45,204,332,1
104,30,189,331,1
105,-30,24,689,1
106,45,216,770,1
107,30,181,565,1
108,-45,235,362,1
109,-15,284,730,1
110,0,0,785,1
111,-45,241,474,1
112,-30,185,447,1
113,-30,163,508,1
114,0,333,660,1
115,15,143,746,1
116,15,202,421,1
117,0,45,750,1
118,-45,225,627,1
119,-15,172,600,1
120,45,0,774,1
121,-15,173,792,1
122,30,330,502,1
123,-15,64,625,1
124,-30,227,317,1
125,-15,173,717,1
126,0,187,658,1
127,-45,329,577,1
128,-15,292,602,1
129,45,165,692,1
130,45,235,459,1
131,15,0,718,1
132,0,222,330,1
133,30,217,345,1
134,-45,196,716,1
135,-15,148,764,1
136,45,208,758,1
137,15,185,628,1
138,45,353,368,1
139,15,170,750,1
140,-15,210,381,1
141,-15,305,410,1
142,-45,86,636,1
143,-15,251,370,1
144,-15,0,670,1
145,30,220,383,1
146,30,352,776,1
147,15,0,753,1
148,-15,236,570,1
149,-15,307,381,1
150,-15,221,440,1
151,30,196,491,1
152,-15,67,750,1
153,45,414,332,1
154,0,60,722,1
155,-45,191,763,1
156,0,0,602,1
157,-15,331,315,1
158,45,251,670,1
159,-45,214,682,1
160,30,304,523,1
161,45,276,424,1
162,-30,313,336,1
163,-45,214,581,1
164,30,233,751,1
165,-15,207,683,1
166,45,0,647,1
167,-45,192,482,1
168,0,238,398,1
169,15,20,704,1
170,45,213,457,1
171,45,175,630,1
172,-15,30,596,1
173,15,208,469,1
174,45,231,658,1
175,-15,148,772,1
176,30,24,755,1
177,30,149,676,1
178,45,219,568,1
179,30,172,474,1
180,-30,232,322,1
181,0,181,523,1
182,45,180,367,1
183,45,51,662,1
184,-30,350,315,1
185,-30,296,509,1
186,0,206,539,1
187,-45,235,366,1
188,0,0,713,1
189,15,0,799,1
190,0,197,391,1
191,15,200,355,1
192,-15,180,611,1
193,15,0,727,1
194,30,187,649,1
195,15,275,617,1
196,0,128,460,1
197,-30,204,328,1
198,15,0,787,1
199,-15,235,734,1
200,30,319,597,1
201,-15,153,626,1
202,15,243,304,1
203,30,198,437,1
204,-45,141,535,1
205,0,234,452,1
206,-45,0,731,1
207,-45,334,421,1
208,0,0,699,1
209,30,303,513,1
210,-15,208,451,1
211,-45,319,746,1
212,30,247,466,1
213,30,162,660,1
214,-15,215,739,1
215,-30,416,381,1
216,-45,203,664,1
