trial,dist,RT,interstim,NumberofLED
1,30,239,723,1
2,45,255,596,1
3,45,151,770,1
4,-30,178,740,1
5,15,167,707,1
6,45,164,685,1
7,-45,174,657,1
8,45,162,792,1
9,15,150,777,1
10,-45,161,604,1
11,0,163,495,1
12,30,137,517,1
13,15,181,469,1
14,30,86,795,1
15,-30,193,370,1
16,-15,317,489,1
17,-45,6,684,1
18,45,155,622,1
19,15,54,719,1
20,-45,157,741,1
21,-45,210,561,1
22,45,204,408,1
23,-45,212,712,1
24,-15,157,621,1
25,30,147,586,1
26,30,173,486,1
27,-30,182,613,1
28,-30,204,310,1
29,45,317,374,1
30,-15,148,502,1
31,15,157,702,1
32,-30,341,645,1
33,-30,226,304,1
34,-45,184,649,1
35,45,232,302,1
36,30,211,428,1
37,45,148,737,1
38,-45,186,382,1
39,30,164,594,1
40,0,253,457,1
41,-30,143,795,1
42,30,171,745,1
43,-15,175,749,1
44,15,196,437,1
45,30,134,672,1
46,45,161,619,1
47,-15,211,303,1
48,30,178,522,1
49,45,2,770,1
50,45,176,738,1
51,30,192,448,1
52,-45,144,572,1
53,-15,184,518,1
54,30,199,450,1
55,45,196,360,1
56,-45,199,416,1
57,45,182,578,1
58,-15,191,498,1
59,0,180,647,1
60,0,179,507,1
61,0,152,720,1
62,0,171,757,1
63,-15,164,436,1
64,0,174,582,1
65,45,180,464,1
66,-15,181,713,1
67,0,189,441,1
68,45,210,424,1
69,15,201,331,1
70,30,43,737,1
71,-30,238,489,1
72,30,204,389,1
73,-30,181,395,1
74,-45,211,396,1
75,30,166,395,1
76,15,143,641,1
77,-30,155,765,1
78,0,315,778,1
79,15,166,770,1
80,-30,190,704,1
81,45,178,546,1
82,45,132,623,1
83,-30,176,728,1
84,15,199,426,1
85,45,194,512,1
86,30,288,747,1
87,30,157,746,1
88,-45,205,441,1
89,-45,284,522,1
90,30,104,739,1
91,0,166,723,1
92,0,212,596,1
93,-45,198,478,1
94,15,172,627,1
95,30,198,428,1
96,45,175,763,1
97,-15,190,591,1
98,45,226,514,1
99,-45,191,453,1
100,-45,200,396,1
101,-45,160,727,1
102,15,194,512,1
103,-15,31,794,1
104,-15,214,507,1
105,-45,226,368,1
106,30,171,643,1
107,30,277,706,1
108,15,215,741,1
109,-15,199,736,1
110,-15,234,417,1
111,30,190,721,1
112,-30,196,625,1
113,0,219,730,1
114,0,193,777,1
115,-30,242,542,1
116,-15,203,433,1
117,0,185,540,1
118,-15,375,367,1
119,0,428,705,1
120,-15,220,314,1
121,-15,168,473,1
122,45,27,677,1
123,-30,142,742,1
124,0,209,451,1
125,0,153,673,1
126,15,180,426,1
127,-30,200,614,1
128,0,290,677,1
129,45,248,648,1
130,15,370,710,1
131,-30,475,449,1
132,-45,198,470,1
133,-30,300,398,1
134,-45,213,385,1
135,15,182,529,1
136,-15,180,708,1
137,30,158,758,1
138,15,288,639,1
139,15,189,499,1
140,-45,156,755,1
141,45,188,423,1
142,15,135,525,1
143,-45,74,605,1
144,30,149,539,1
145,45,220,311,1
146,-45,189,386,1
147,-30,193,318,1
148,30,153,698,1
149,15,144,501,1
150,15,187,424,1
151,30,163,518,1
152,-45,155,440,1
153,-30,280,674,1
154,-45,156,473,1
155,-15,196,325,1
156,-45,175,478,1
157,-45,66,731,1
158,15,188,749,1
159,-45,194,584,1
160,15,172,648,1
161,-30,304,715,1
162,-30,182,624,1
163,45,206,513,1
164,-45,192,387,1
165,15,85,513,1
166,-30,156,505,1
167,-45,208,776,1
168,-30,177,756,1
169,0,121,654,1
170,-30,130,691,1
171,45,165,706,1
172,-15,189,523,1
173,-45,192,556,1
174,-30,162,563,1
175,30,29,638,1
176,15,79,775,1
177,0,187,602,1
178,30,172,634,1
179,15,182,484,1
180,30,158,768,1
181,-15,210,562,1
182,-30,192,520,1
183,0,184,585,1
184,45,234,458,1
185,-30,6,767,1
186,-45,61,794,1
187,-45,187,744,1
188,-15,199,701,1
189,-45,389,422,1
190,30,176,590,1
191,-45,158,684,1
192,-45,285,646,1
193,45,114,796,1
194,0,177,459,1
195,-15,69,760,1
196,-45,206,641,1
197,-45,185,494,1
198,30,238,530,1
199,45,166,548,1
200,-45,166,567,1
