trial,dist,RT,interstim,NumberofLED
1,30,819,565,1
2,15,251,603,1
3,-30,196,534,1
4,-45,182,612,1
5,30,207,424,1
6,-45,254,762,1
7,15,245,403,1
8,-15,232,718,1
9,15,259,402,1
10,15,268,684,1
11,-15,275,342,1
12,-45,216,619,1
13,45,393,402,1
14,30,238,427,1
15,15,199,640,1
16,-30,258,459,1
17,-15,271,701,1
18,30,235,599,1
19,-45,271,433,1
20,-15,213,682,1
21,15,261,511,1
22,45,238,758,1
23,-45,217,780,1
24,45,237,572,1
25,-30,157,602,1
26,-45,225,429,1
27,30,255,575,1
28,-30,260,727,1
29,45,245,741,1
30,-45,280,338,1
31,-15,192,536,1
32,45,220,496,1
33,30,293,306,1
34,45,232,572,1
35,-15,250,734,1
36,15,234,635,1
37,15,274,413,1
38,-45,233,680,1
39,-30,242,463,1
40,15,218,557,1
41,-15,235,355,1
42,0,338,499,1
43,-45,403,545,1
44,-30,224,415,1
45,-45,261,517,1
46,-15,219,604,1
47,-30,246,388,1
48,-30,127,626,1
49,0,389,584,1
50,-45,290,724,1
51,45,357,339,1
52,-15,307,339,1
53,45,252,605,1
54,30,263,471,1
55,0,275,444,1
56,0,262,598,1
57,-15,243,392,1
58,15,239,627,1
59,30,261,564,1
60,-45,248,314,1
61,-30,257,589,1
62,30,241,609,1
63,-45,285,324,1
64,45,74,720,1
65,30,318,786,1
66,-15,273,476,1
67,0,247,574,1
68,45,274,606,1
69,-30,282,748,1
70,45,287,494,1
71,45,253,366,1
72,-45,247,414,1
73,45,245,508,1
74,-45,295,646,1
75,-30,232,424,1
76,45,278,334,1
77,-15,252,454,1
78,45,276,403,1
79,45,242,506,1
80,30,265,353,1
81,-45,252,744,1
82,-15,318,424,1
83,45,243,402,1
84,0,260,324,1
85,45,243,625,1
86,-45,292,400,1
87,30,267,638,1
88,15,244,356,1
89,30,222,508,1
90,-15,247,652,1
91,15,232,743,1
92,-30,258,338,1
93,0,209,778,1
94,45,256,733,1
95,-15,239,605,1
96,-45,287,314,1
97,-30,224,771,1
98,15,244,641,1
99,30,247,341,1
100,-15,343,740,1
101,45,335,310,1
102,-15,244,620,1
103,-30,226,367,1
104,0,245,748,1
105,-15,193,769,1
106,0,224,651,1
107,-30,262,533,1
108,45,297,722,1
109,30,267,409,1
110,45,264,511,1
111,45,248,461,1
112,30,277,508,1
113,-45,262,460,1
114,0,248,665,1
115,0,210,684,1
116,-15,263,479,1
117,-30,254,456,1
118,45,265,463,1
119,45,256,447,1
120,-15,243,530,1
121,-15,253,616,1
122,-30,258,594,1
123,-15,270,430,1
124,-45,226,534,1
125,-15,274,426,1
126,-15,280,592,1
127,45,290,470,1
128,0,209,707,1
129,45,266,701,1
130,-15,371,428,1
131,0,233,412,1
132,30,278,526,1
133,-30,202,578,1
134,45,376,535,1
135,-30,265,435,1
136,0,256,335,1
137,30,236,763,1
138,-15,271,465,1
139,0,271,681,1
140,-30,218,334,1
141,45,261,387,1
142,15,210,710,1
143,30,223,546,1
144,-30,281,469,1
145,45,240,541,1
146,-30,258,530,1
147,-30,249,797,1
148,-15,390,308,1
149,45,236,402,1
150,-15,240,447,1
151,0,227,570,1
152,-15,278,763,1
153,-45,252,552,1
154,-45,316,791,1
155,30,239,638,1
156,15,374,799,1
157,30,249,568,1
158,45,254,763,1
159,30,253,533,1
160,15,236,798,1
161,-45,230,649,1
162,15,210,698,1
163,-15,193,774,1
164,-30,270,459,1
165,-30,212,745,1
166,-30,268,707,1
167,-30,257,376,1
168,45,264,658,1
169,-30,376,581,1
170,30,357,314,1
171,-45,244,507,1
172,0,240,535,1
173,-15,284,532,1
174,15,246,378,1
175,-30,218,702,1
176,-15,237,630,1
177,0,64,743,1
178,30,274,431,1
179,-45,312,788,1
180,15,274,564,1
181,-30,321,307,1
182,15,243,740,1
183,-30,258,713,1
184,15,261,527,1
185,-15,262,329,1
186,30,235,349,1
187,-15,194,754,1
188,-45,261,308,1
189,45,246,383,1
190,0,258,599,1
191,0,228,798,1
192,-30,588,713,1
193,-30,312,353,1
194,45,300,483,1
195,-45,262,576,1
196,-45,273,331,1
197,-15,437,731,1
198,30,277,786,1
199,45,299,303,1
200,-15,230,755,1
