trial,dist,RT,interstim,NumberofLED
1,15,0,372,3
2,0,303,761,1
3,-15,367,578,3
4,45,415,674,3
5,15,310,769,3
6,-15,335,765,3
7,-45,387,743,3
8,-15,484,387,1
9,-45,522,315,1
10,15,308,462,3
11,30,298,792,3
12,-45,366,386,3
13,45,411,734,1
14,15,292,748,3
15,0,516,386,1
16,15,331,704,1
17,15,479,395,3
18,15,417,605,1
19,0,602,454,1
20,-45,366,731,3
21,15,479,586,1
22,45,323,782,3
23,-45,441,757,3
24,30,510,505,1
25,45,376,737,3
26,45,364,743,3
27,-15,397,353,3
28,-30,458,321,1
29,-30,436,611,3
30,-15,456,595,3
31,-15,354,724,3
32,0,323,731,3
33,-15,432,375,1
34,15,325,716,3
35,30,421,605,1
36,-45,472,346,3
37,-15,461,707,1
38,0,369,764,1
39,45,434,451,3
40,30,362,456,3
41,45,268,468,3
42,30,332,360,3
43,-45,501,511,3
44,30,389,377,1
45,-30,392,599,1
46,0,345,425,1
47,0,314,412,3
48,-30,351,310,1
49,15,337,553,1
50,30,377,403,3
51,30,343,311,3
52,30,352,511,3
53,30,389,394,1
54,0,294,450,1
55,30,271,610,3
56,15,365,545,1
57,0,336,611,3
58,-30,338,374,1
59,-30,437,408,1
60,15,460,473,1
61,45,383,474,1
62,30,288,648,3
63,0,343,673,3
64,-45,345,640,1
65,-30,402,521,3
66,0,421,363,1
67,15,373,753,1
68,45,522,754,3
69,-15,392,793,1
70,30,338,527,3
71,-30,364,772,1
72,45,379,624,3
73,0,404,669,3
74,-30,454,771,3
75,30,396,419,1
76,45,494,773,1
77,-15,352,363,1
78,45,371,316,3
79,15,340,614,3
80,30,388,368,3
81,0,357,777,3
82,15,305,783,3
83,-45,405,431,3
84,15,726,508,1
85,-45,883,786,1
86,-45,0,749,3
87,45,0,669,1
88,45,0,484,1
89,-15,0,790,1
90,15,0,412,3
91,0,0,413,1
92,30,0,594,1
93,-30,0,779,3
94,0,0,383,1
95,30,0,659,1
96,30,0,548,3
97,-45,539,502,1
98,45,0,770,3
99,45,0,788,1
100,-15,801,415,1
101,-30,617,363,3
102,0,578,486,1
103,-45,366,737,3
104,15,486,646,1
105,0,316,679,1
106,15,370,770,1
107,45,392,764,1
108,45,469,312,3
109,30,382,629,3
110,30,429,708,1
111,0,404,550,3
112,30,403,312,3
113,0,316,714,1
114,30,337,612,3
115,0,407,639,3
116,45,340,570,1
117,-45,350,491,1
118,45,303,577,3
119,-15,405,654,3
120,30,380,468,3
121,-15,518,532,1
122,-15,388,590,3
123,-30,322,677,3
124,30,421,690,1
125,0,385,527,3
126,45,827,551,1
127,0,294,794,1
128,-30,324,663,1
129,45,343,651,1
130,0,369,631,3
131,0,320,798,1
132,0,335,702,3
133,15,391,358,1
134,30,349,609,1
135,45,482,684,3
136,0,352,714,3
137,0,0,303,3
138,-45,0,789,3
139,15,0,427,3
140,-15,0,455,3
141,-15,0,484,3
142,-30,0,481,3
143,-30,0,497,3
144,-45,0,472,3
145,45,0,746,1
146,-30,0,304,3
147,30,0,617,1
148,-45,0,444,1
149,0,0,410,3
150,-30,578,642,3
151,15,0,760,1
152,15,359,709,3
153,45,450,365,3
154,-15,403,496,3
155,0,298,548,3
156,30,0,426,3
157,45,0,482,3
158,15,0,780,3
159,15,0,701,1
160,-30,0,524,3
161,-30,0,388,3
162,30,0,627,1
163,15,364,793,1
164,15,339,672,1
165,-45,392,318,3
166,45,354,574,3
167,-15,329,574,1
168,45,445,627,1
169,-15,340,662,1
170,-30,325,359,1
171,-45,0,665,3
172,0,0,385,3
173,-15,0,479,1
174,30,331,705,3
175,30,348,497,3
176,-45,301,498,1
177,30,446,340,3
178,-15,0,755,1
179,0,0,422,3
180,-30,428,633,3
181,-30,348,441,3
182,30,392,409,3
183,45,274,602,3
184,-45,0,764,3
185,-30,0,658,3
186,0,0,515,1
187,30,448,491,1
188,30,299,566,1
189,45,480,401,3
190,-30,314,424,1
191,-15,422,616,1
192,45,414,631,1
193,-30,28,740,1
194,-30,455,737,3
195,-30,361,364,3
196,-30,340,549,1
197,0,0,795,3
198,0,0,461,3
199,-45,0,571,3
200,-15,0,502,1
201,-15,0,313,1
202,30,0,543,3
203,-30,0,535,3
204,-30,0,599,3
205,-45,0,435,3
206,-45,0,329,1
207,15,0,544,3
208,30,585,674,3
209,-45,0,683,1
210,0,0,754,1
211,-30,349,575,1
212,45,334,391,1
213,-45,514,432,3
214,-45,478,770,3
215,0,504,429,3
216,15,348,374,1
217,-45,407,623,3
218,-30,315,773,1
219,-45,426,383,3
220,0,338,408,3
221,45,332,700,3
222,30,379,564,1
223,15,590,777,1
224,-30,370,355,3
225,15,405,334,1
226,0,356,338,3
227,0,397,790,3
228,0,303,670,1
229,-30,387,436,1
230,0,329,730,3
231,-15,366,406,1
232,15,428,483,1
233,30,483,600,1
234,45,333,309,1
235,45,555,708,3
236,-15,328,666,1
237,-15,347,477,1
238,-15,390,310,3
239,30,427,441,3
240,45,444,678,3
241,30,472,566,3
242,15,408,712,1
243,45,444,677,3
244,-45,455,329,3
245,45,602,555,1
246,30,407,398,3
247,0,367,375,1
248,45,435,776,3
249,45,385,564,1
250,-45,528,408,3
251,0,459,789,3
252,45,320,784,3
253,30,394,556,1
254,-30,413,526,1
255,-30,381,443,1
256,-30,329,600,1
