trial, dist, RT, interstim, NumberofLED
1, 0, 299, 749, 1
2, -45, 433, 764, 3
3, 30, 332, 415, 3
4, 15, 286, 503, 1
5, 45, 473, 358, 1
6, -15, 293, 416, 1
7, 15, 299, 748, 1
8, -45, 367, 570, 3
9, 45, 338, 652, 1
10, 45, 366, 344, 1
11, -30, 292, 389, 1
12, 0, 275, 676, 1
13, -15, 319, 474, 1
14, 15, 288, 691, 3
15, -15, 285, 533, 1
16, 45, 386, 752, 3
17, -45, 270, 588, 1
18, -15, 0, 553,3
19, 45, 290, 714, 1
20, -45, 340, 417, 3
21, 30, 324, 558, 3
22, 45, 327, 605, 1
23, 45, 297, 563, 3
24, -45, 365, 621, 3
25, 45, 460, 781, 1
26, 0, 316, 315, 1
27, -45, 359, 352, 3
28, -30, 0, 561,3
29, 45, 343, 328, 1
30, 0, 485, 363, 3
31, 0, 296, 498, 3
32, 0, 215, 698, 1
33, 45, 264, 663, 3
34, 15, 280, 565, 3
35, -30, 404, 745, 3
36, -45, 380, 402, 1
37, -45, 432, 559, 3
38, -15, 339, 629, 3
39, -45, 405, 407, 3
40, 45, 296, 551, 3
41, 30, 300, 681, 3
42, 45, 334, 360, 1
43, -15, 334, 784, 3
44, -30, 285, 371, 1
45, 15, 307, 707, 1
46, -30, 284, 368, 1
47, -30, 469, 411, 1
48, 45, 258, 481, 3
49, 0, 511, 712, 3
50, -30, 353, 490, 1
51, -30, 277, 768, 1
52, -45, 0, 726,3
53, -45, 374, 426, 1
54, 15, 0, 660,3
55, 15, 323, 465, 3
56, 0, 347, 756, 3
57, 0, 289, 667, 3
58, -15, 0, 738,1
59, -15, 527, 692, 1
60, -15, 699, 575, 1
61, 15, 257, 621, 3
62, -15, 287, 460, 1
63, 30, 354, 600, 1
64, 45, 279, 790, 3
65, -30, 287, 577, 1
66, -45, 301, 502, 1
67, 0, 345, 487, 1
68, 45, 0, 470,1
69, 0, 539, 582, 3
70, 45, 0, 508,3
71, 15, 367, 473, 1
72, 15, 304, 611, 1
73, 15, 277, 381, 1
74, 45, 280, 646, 3
75, 45, 324, 629, 3
76, 0, 412, 367, 1
77, 30, 0, 685,1
78, 15, 308, 506, 1
79, 0, 223, 684, 1
80, 45, 0, 798,1
81, -30, 414, 434, 3
82, -30, 341, 526, 1
83, -15, 455, 750, 3
84, -30, 366, 767, 1
85, -45, 364, 498, 1
86, 15, 0, 353,3
87, 30, 299, 716, 3
88, 45, 309, 686, 3
89, -30, 423, 333, 3
90, 30, 340, 478, 3
91, -45, 399, 430, 1
92, 15, 320, 469, 1
93, -15, 390, 584, 3
94, 0, 259, 592, 1
95, 0, 0, 312,3
96, -45, 0, 416,3
97, 45, 394, 778, 1
98, -45, 0, 395,3
99, -15, 331, 764, 1
100, 30, 309, 428, 3
101, 30, 403, 770, 1
102, -45, 357, 483, 3
103, 15, 309, 366, 1
104, 45, 369, 377, 3
105, -45, 351, 424, 1
106, 45, 406, 520, 1
107, 45, 486, 687, 3
108, -15, 428, 537, 3
109, 0, 338, 755, 3
110, -45, 0, 346,3
111, -30, 355, 588, 1
112, 15, 311, 421, 3
113, -45, 325, 567, 3
114, 0, 334, 588, 3
115, 45, 522, 762, 1
116, -45, 372, 718, 1
117, -15, 416, 435, 3
118, 45, 429, 655, 1
119, 30, 0, 431,3
120, -30, 329, 462, 3
121, -30, 391, 402, 1
122, 15, 318, 634, 1
123, 30, 303, 453, 3
124, 0, 0, 700, 1
125, -45, 0, 432,3
126, 15, 282, 424, 3
127, -30, 340, 329, 1
128, 15, 394, 620, 1
129, 45, 426, 307, 3
130, 30, 447, 717, 3
131, 45, 541, 485, 1
132, 45, 0, 638,3
133, -45, 383, 791, 1
134, 0, 342, 629, 3
135, 15, 503, 747, 3
136, 30, 370, 795, 3
137, 30, 290, 567, 3
138, 15, 341, 323, 3
139, -45, 379, 339, 1
140, -15, 466, 492, 1
141, 45, 387, 668, 1
142, 30, 0, 580,3
143, -30, 380, 634, 3
144, -15, 459, 476, 3
145, 45, 491, 354, 1
146, 0, 333, 318, 1
147, -30, 311, 549, 1
148, 0, 310, 381, 3
149, 15, 323, 498, 1
150, 30, 416, 493, 1
151, 45, 345, 321, 3
152, 30, 388, 615, 1
153, 45, 635, 308, 3
154, -30, 417, 780, 1
155, 30, 327, 617, 3
156, 45, 0, 588,3
157, -45, 452, 389, 3
158, 0, 366, 585, 3
159, -45, 333, 784, 1
160, 45, 508, 598, 3
161, 30, 414, 723, 3
162, 0, 315, 699, 1
163, -45, 354, 502, 1
164, 0, 0, 309, 1
165, -15, 365, 709, 1
166, 0, 0, 611,3
167, 0, 311, 370, 3
168, -30, 344, 315, 1
169, 15, 438, 641, 3
170, 30, 362, 560, 3
171, -45, 362, 756, 1
172, 45, 385, 706, 1
173, -30, 454, 631, 3
174, 15, 378, 302, 1
175, 45, 444, 536, 1
176, 30, 301, 546, 1
177, -15, 460, 672, 1
178, -45, 327, 525, 1
179, 30, 531, 543, 1
180, -30, 678, 362, 1
181, -45, 0, 797,3
182, 15, 321, 533, 1
183, 0, 0, 322,3
184, -45, 451, 312, 3
185, 30, 382, 306, 1
186, 0, 0, 753, 3
187, 30, 300, 627, 3
188, 0, 310, 669, 3
189, 0, 313, 452, 1
190, 45, 0, 617,1
191, 15, 516, 673, 1
192, -15, 270, 641, 1
193, 45, 411, 320, 3
