trial,dist,RT,interstim,NumberofLED
1,45,455,302,3
2,15,438,769,1
3,30,518,638,1
4,30,478,554,1
5,-45,352,672,1
6,-15,374,470,1
7,45,339,431,3
8,30,395,579,3
9,0,512,538,3
10,-30,397,564,1
11,0,640,645,3
12,15,592,716,1
13,15,296,326,1
14,15,353,632,3
15,45,381,754,3
16,-15,323,749,3
17,-45,554,310,1
18,-15,483,362,3
19,45,332,594,3
20,-15,302,689,3
21,-45,416,428,3
22,0,339,322,1
23,15,325,328,1
24,-30,275,691,3
25,-15,341,779,3
26,-30,301,528,3
27,30,517,617,1
28,0,377,584,1
29,-15,437,638,3
30,-30,302,646,1
31,0,306,303,3
32,-30,262,364,1
33,30,307,336,3
34,0,321,648,1
35,0,297,502,1
36,45,331,630,3
37,0,315,483,3
38,-45,323,760,1
39,15,253,515,3
40,45,316,515,3
41,-45,0,704,3
42,45,323,698,3
43,30,526,426,1
44,30,389,303,1
45,30,428,584,3
46,15,369,470,3
47,-30,312,679,1
48,45,325,615,1
49,-45,524,798,3
50,-15,416,513,3
51,-30,333,568,1
52,30,429,428,1
53,15,305,421,1
54,15,391,757,1
55,-15,376,615,3
56,15,561,530,3
57,-45,279,712,1
58,-15,311,581,3
59,0,340,742,1
60,-15,335,616,3
61,15,280,553,3
62,45,527,758,1
63,45,462,551,3
64,30,387,333,1
65,-15,0,696,3
66,-15,281,432,3
67,-30,466,624,3
68,-30,375,553,1
69,0,320,521,1
70,-45,468,704,3
71,0,294,618,3
72,15,315,597,1
73,-15,357,539,3
74,0,275,799,3
75,45,525,306,1
76,0,305,300,1
77,-15,358,399,3
78,30,405,641,3
79,-30,300,727,1
80,-15,822,382,3
81,15,453,347,1
82,-15,434,653,3
83,-30,384,557,3
84,-45,393,676,1
85,45,461,606,1
86,45,608,713,1
87,15,636,475,3
88,30,429,475,3
89,-45,369,324,1
90,0,312,766,1
91,0,270,414,3
92,-15,420,751,3
93,15,452,612,1
94,-45,522,362,1
95,-30,367,708,1
96,0,322,331,1
97,-30,454,313,3
98,45,409,491,3
99,-15,298,639,1
100,0,388,719,3
101,0,318,324,3
102,-45,0,576,3
103,15,381,473,1
104,-15,342,601,3
105,-45,426,360,3
106,-30,328,615,1
107,0,310,436,3
108,-45,294,324,1
109,0,376,660,1
110,30,534,582,3
111,-45,460,319,3
112,-30,312,584,1
113,30,514,706,3
114,-15,423,578,3
115,-15,511,542,1
116,15,367,648,3
117,15,379,483,3
118,-45,261,723,1
119,30,0,490,1
120,-15,270,436,1
121,0,279,662,1
122,45,277,798,3
123,-15,358,748,1
124,-45,288,644,1
125,30,359,442,1
126,30,530,705,1
127,30,331,663,3
128,30,307,576,3
129,-15,353,718,3
130,30,354,432,3
131,-30,0,726,3
132,-30,385,761,3
133,0,352,539,1
134,-15,358,691,1
135,-45,323,506,1
136,30,395,458,1
137,0,339,677,3
138,45,552,696,3
139,-45,491,564,3
140,15,422,505,1
141,0,458,643,1
142,45,513,477,3
143,30,0,486,3
144,-15,397,742,3
145,45,363,602,3
146,30,333,588,3
147,-45,288,742,1
148,30,356,744,1
149,30,396,636,3
150,0,372,345,3
151,-15,407,433,3
152,-45,306,323,1
153,30,352,645,3
154,-45,349,337,3
155,30,0,456,1
156,-45,424,748,3
157,-15,504,647,1
158,-45,696,404,3
159,0,335,329,1
160,45,536,555,1
161,-45,338,764,3
162,45,358,703,3
163,45,480,732,1
164,30,379,767,1
165,-15,297,421,3
166,45,483,582,1
167,-45,286,753,1
168,-30,381,671,3
169,15,283,458,3
170,-30,298,662,1
171,30,315,767,3
172,-15,330,513,1
173,45,421,660,1
174,-30,408,771,1
175,15,350,600,1
176,0,430,486,3
177,-45,0,443,3
178,0,310,739,1
179,45,384,574,3
180,-30,579,368,3
181,45,754,409,3
182,30,845,730,3
183,0,332,539,3
184,-30,460,341,3
185,30,580,697,1
186,45,427,602,3
187,0,345,693,3
188,45,592,302,1
189,30,408,652,1
190,-15,468,744,1
191,-45,631,473,3
192,-45,452,343,3
193,-45,483,782,1
194,-45,329,568,1
195,45,408,356,1
196,-45,310,670,1
197,15,361,600,3
198,-30,285,702,1
199,-15,556,787,3
200,30,560,448,1
201,0,440,766,3
202,-15,268,749,1
203,30,271,639,3
204,-15,237,418,1
205,45,358,657,1
206,-45,313,474,1
207,0,253,570,3
208,45,347,377,3
