trial,dist,RT,interstim,NumberofLED
1,-15,216,748,1
2,0,0,448,3
3,0,253,629,3
4,0,303,625,3
5,0,289,493,1
6,-30,227,677,3
7,0,262,541,3
8,-15,380,470,3
9,-45,227,516,1
10,0,248,751,3
11,0,225,774,3
12,15,300,454,1
13,-15,211,485,3
14,0,278,401,3
15,-30,230,407,1
16,-15,400,629,1
17,30,212,794,3
18,-15,0,305,3
19,45,336,350,3
20,15,261,592,1
21,15,262,715,3
22,-45,318,680,3
23,-45,412,547,3
24,45,270,714,1
25,-30,307,624,3
26,30,257,391,3
27,0,272,609,1
28,-45,307,390,3
29,-30,309,594,3
30,30,0,364,1
31,-45,312,656,1
32,-15,460,562,1
33,30,309,447,1
34,45,293,392,3
35,-30,346,393,3
36,-45,273,457,3
37,30,333,407,3
38,-30,480,475,3
39,-45,328,457,1
40,-15,444,530,1
41,-45,229,766,3
42,45,0,788,3
43,0,372,787,3
44,30,315,559,1
45,-30,308,705,3
46,-15,0,431,1
47,15,318,660,3
48,0,273,763,1
49,-15,377,592,3
50,45,362,342,1
51,0,317,703,1
52,30,236,792,3
53,15,258,370,1
54,0,333,580,3
55,-30,266,572,3
56,-30,445,470,3
57,-30,256,591,1
58,-30,326,346,3
59,30,278,712,3
60,15,256,462,3
61,45,315,626,3
62,-30,448,392,3
63,30,242,639,1
64,-30,243,527,1
65,-45,0,474,1
66,15,306,618,3
67,-45,406,515,3
68,45,324,405,1
69,-30,401,470,3
70,-45,358,626,1
71,45,330,643,1
72,0,275,554,1
73,0,259,675,1
74,45,363,624,3
75,45,325,522,3
76,-30,253,774,1
77,-15,312,760,3
78,-15,270,576,1
79,-30,287,544,1
80,0,303,478,1
81,-45,309,697,1
82,0,213,606,1
83,-30,265,403,1
84,-15,223,489,1
85,0,242,586,1
86,-30,341,365,3
87,-30,237,719,1
88,0,511,452,3
89,30,404,318,3
90,-15,291,387,1
91,-15,286,561,1
92,15,0,356,3
93,45,300,552,1
94,-15,286,790,3
95,-45,492,773,3
96,30,253,724,1
97,-15,301,326,1
98,0,331,425,3
99,15,293,332,3
100,-15,170,490,1
101,-45,0,411,1
102,15,329,553,3
103,-45,271,545,1
104,45,366,534,1
105,0,272,469,1
106,45,408,302,3
107,30,307,617,3
108,0,254,342,1
109,-15,321,766,1
110,30,236,724,3
111,30,263,456,1
112,45,243,427,3
113,30,301,693,3
114,0,311,509,3
115,-45,426,434,1
116,-45,264,346,1
117,15,313,637,3
118,30,256,714,3
119,-45,240,377,1
120,-15,313,367,1
121,-30,0,584,3
122,0,0,346,3
123,30,340,327,1
124,0,292,415,3
125,45,269,659,1
126,15,215,560,1
127,30,276,446,1
128,-45,287,758,3
129,45,338,487,1
130,15,324,553,3
131,45,490,751,1
132,-45,247,670,1
133,-30,267,663,1
134,-15,315,436,1
135,0,308,501,3
136,-15,279,546,1
137,-45,376,614,1
138,-15,265,788,1
139,30,329,450,1
140,30,0,566,3
141,15,302,635,1
142,15,347,617,3
143,-45,344,368,1
144,15,255,796,3
145,-45,0,598,3
146,15,378,436,3
147,30,328,555,3
148,30,365,338,1
149,-30,0,660,3
150,30,299,491,1
151,-45,399,653,1
152,-15,343,478,1
153,15,257,796,1
154,30,378,316,1
155,0,257,429,1
156,45,363,505,1
157,0,0,458,1
158,-30,224,497,3
159,0,307,594,1
160,-15,371,626,3
161,-30,382,317,3
162,15,348,417,3
163,-15,289,673,1
164,45,374,508,3
165,15,346,663,3
166,-15,439,736,1
167,0,330,305,1
168,0,263,340,1
169,0,290,698,3
170,30,339,302,3
171,0,210,733,1
172,0,535,364,1
173,-15,327,491,1
174,-30,357,500,1
175,45,293,762,3
176,30,332,669,1
177,30,0,526,3
178,15,384,523,1
179,-45,277,475,1
180,15,218,645,1
181,-30,264,404,1
182,-15,275,579,3
183,15,587,347,1
184,30,237,379,1
185,-30,0,704,1
186,30,246,628,3
187,-15,196,634,1
188,0,281,347,1
189,30,0,596,1
190,-30,290,732,1
191,15,269,741,1
192,0,421,733,3
193,-15,0,700,3
194,-45,242,509,1
195,-45,317,681,3
196,45,264,546,1
197,-30,445,383,3
198,-30,299,333,1
199,-15,371,559,3
200,-30,344,564,3
201,15,0,621,3
202,15,256,771,1
203,30,354,699,1
204,15,329,369,3
205,15,276,337,1
206,45,280,763,3
207,-45,451,558,3
208,-45,0,653,3
209,45,330,687,3
210,-45,235,490,1
211,-15,359,739,3
212,45,349,587,1
213,15,382,698,1
214,30,309,668,1
215,45,296,417,1
216,30,344,606,3
217,-30,463,425,3
218,-45,359,676,3
219,0,303,539,1
220,0,349,486,3
