trial,dist,RT,interstim,NumberofLED
1,-45,441,363,1
2,-15,81,561,3
3,0,499,433,3
4,0,266,441,3
5,-30,455,620,3
6,45,237,504,1
7,0,214,636,1
8,-15,194,598,3
9,15,272,585,3
10,15,316,620,1
11,45,510,403,1
12,-15,423,638,1
13,-15,223,714,3
14,30,369,269,3
15,0,267,707,1
16,-45,394,435,1
17,15,352,452,1
18,-15,98,677,1
19,-30,8,412,3
20,-45,580,576,3
21,45,303,618,3
22,45,0,705,3
23,-30,406,403,3
24,-45,405,526,1
25,30,412,530,1
26,-15,249,840,1
27,0,269,779,1
28,-15,376,363,1
29,-30,497,468,3
30,-30,230,805,3
31,15,307,481,3
32,-30,0,635,1
33,15,355,619,3
34,-45,263,592,1
35,0,270,660,3
36,30,428,348,1
37,-30,0,685,1
38,-30,266,709,3
39,15,372,655,3
40,0,265,295,1
41,-15,371,527,1
42,15,359,402,3
43,-30,316,450,3
44,-30,184,799,1
45,-15,359,534,3
46,-30,418,608,3
47,0,396,476,3
48,-45,439,425,1
49,-45,337,546,1
50,0,275,619,1
51,-30,281,464,3
52,45,280,393,3
53,45,29,633,1
54,30,337,362,3
55,-30,372,479,1
56,-45,351,282,1
57,45,210,580,3
58,-30,0,696,1
59,-15,306,497,3
60,30,338,375,3
61,30,208,364,1
62,45,342,858,1
63,-45,330,666,1
64,15,293,778,3
65,45,418,450,3
66,30,334,655,3
67,15,200,574,3
68,30,0,302,1
69,0,347,729,1
70,0,434,792,1
71,30,585,440,3
72,-30,390,755,3
73,45,105,329,3
74,-15,353,459,1
75,15,206,675,3
76,-45,344,758,3
77,15,177,450,1
78,30,368,532,3
79,30,171,686,1
80,-45,237,722,1
81,-15,279,392,1
82,-15,89,375,1
83,30,239,324,1
84,-45,352,276,1
85,45,467,228,3
86,-15,270,683,3
87,45,344,757,1
88,-45,248,657,1
89,-30,341,632,3
90,30,393,348,3
91,45,174,379,1
92,30,436,732,3
93,30,371,663,1
94,15,393,471,3
95,-45,433,646,1
96,30,335,395,3
97,15,174,302,3
98,30,339,451,1
99,15,356,275,1
100,0,475,384,3
101,0,274,757,3
102,-45,410,496,1
103,45,0,646,3
104,45,303,814,3
105,-15,238,578,3
106,-15,251,343,1
107,15,0,752,3
108,-30,377,536,3
109,15,0,549,1
110,-30,197,702,3
111,-30,382,761,1
112,0,457,567,1
113,45,279,318,1
114,45,346,348,3
115,30,438,806,1
116,-30,277,718,1
117,-30,295,717,3
118,0,270,849,3
119,-45,0,412,1
120,45,226,455,3
121,-15,26,612,3
122,15,306,629,3
123,30,252,396,1
124,15,362,473,1
125,45,21,769,3
126,45,343,584,1
127,0,196,492,3
128,-45,83,674,1
129,45,113,578,1
130,-15,390,607,3
131,30,268,407,3
132,0,408,510,1
133,30,424,520,3
134,-15,388,375,1
135,30,389,368,1
136,-45,340,642,1
137,-15,304,323,3
138,-45,290,613,3
139,-30,419,556,1
140,-45,506,716,3
141,-15,119,701,1
142,-45,408,438,3
143,-45,325,502,1
144,-15,332,396,3
145,30,204,688,1
146,45,297,432,3
147,15,259,367,3
148,0,342,764,3
149,0,305,436,1
150,-30,351,523,1
151,-15,283,461,1
152,45,229,534,3
153,-30,212,554,1
154,-30,309,406,1
155,-45,140,829,1
156,45,0,336,1
157,30,211,269,1
158,30,257,428,1
159,30,351,666,3
160,45,20,694,1
161,15,192,410,1
162,0,262,594,3
163,15,336,664,1
164,-30,68,737,1
165,-15,255,684,3
166,15,155,586,1
167,45,241,534,1
168,-45,304,573,3
169,-30,200,300,3
170,0,0,410,1
171,45,177,637,3
172,30,267,724,3
173,-30,147,389,1
174,-15,296,445,1
175,15,305,591,1
176,45,74,802,1
177,-45,101,808,1
178,-45,83,353,3
179,-15,451,496,1
180,30,18,697,1
181,0,213,323,3
182,-30,264,772,1
183,45,478,348,3
184,45,141,429,1
185,15,217,601,3
186,-45,294,552,3
187,-30,170,802,3
188,15,414,477,3
189,0,280,372,1
190,-45,211,389,1
191,30,253,499,1
192,30,330,645,3
193,-30,207,672,3
194,30,230,642,3
195,-45,382,641,1
196,-30,264,387,1
197,-15,0,616,1
198,-15,375,703,3
199,-45,522,265,1
200,30,463,369,3
201,45,158,783,3
202,30,441,726,1
203,-30,11,705,1
204,-15,291,675,1
205,-45,235,332,1
206,-15,317,225,1
207,30,170,458,1
208,-45,360,322,3
209,0,354,724,3
210,15,0,591,1
211,-30,294,655,1
212,30,190,281,3
213,-15,365,814,1
